creator,genre,n_videos,median_views,mean_views,gini,top10_share,top1_share,alpha,xmin,n_tail,lr_vs_lognormal,lr_p,powerlaw_like,zipf_views_all,zipf_views_head,group,organisation,clipper,subscribers,F1_controlled,F2_controlled,F3_controlled,F4_controlled,F5_controlled,F6_controlled,F7_controlled,F8_controlled,F9_controlled,F10_controlled,F11_controlled,F12_controlled,curiosity_gap,outrage,humor
@Reuters,videos,8092,3000.0,12922.350469599605,0.758276922125307,0.6631017658805791,0.26205042744573226,2.4010505242726543,41000.0,540,-1.2203035498650359,0.2223498246019724,False,1.3343355460462458,0.7128606088772794,neutral,Reuters,False,4310000.0,0.4999842418299969,0.4995794205694461,-0.6492252392251597,-0.3012159138417248,-0.2847998227717177,-0.7257331845983553,1.943599427013162,-0.0996679754565563,-0.3886556068304261,-0.1006600736744416,-0.3727301626314187,0.2803183665110812,0.0162209014363546,0.2527241208519069,0.00037147102526
@RileyGaines,videos,143,6700.0,14347.496503496504,0.5827785407995303,0.48886480036964614,0.13647272592572374,2.006650555042939,4500.0,101,-1.154187058199926,0.24842348727098773,False,1.0352972404353529,0.5567397477889866,right,Riley Gaines,False,70300.0,0.4131094363929005,0.6195051361051025,-0.2099209906015081,-0.0176872756196576,0.3908090717373212,-0.2590338549949294,-0.966235232623066,-0.3906899936080436,-0.5373659423686983,-0.0679780829419955,-0.7275080755138394,-0.111642187300222,0.0489510489510489,0.4965034965034965,0.0
@RobertGouveiaEsq,streams,201,102000.0,117228.85572139303,0.2833002158076063,0.22976700759665578,0.049611679327759624,2.9797864070107973,80000.0,142,-2.89876597748489,0.003746344033768318,False,0.5027884553164761,0.27882806638992536,right,Robert Gouveia,False,610000.0,-1.2242140921553073,-1.6301400969241278,-0.5989081984299023,-0.3071980735030061,-0.6341965832007656,1.053850343069108,-0.4022950645057362,-0.1855682170189813,1.1105865412345333,-0.2765971355371497,1.1122187919284166,-1.249588837826615,0.0051948051948051,0.9272727272727272,0.0
@RobertGouveiaEsq,videos,690,45000.0,66690.43478260869,0.4845178448666506,0.35402595596352604,0.07243069862049183,2.965601198537793,86000.0,169,-1.304124231672676,0.19219122816400214,False,0.8689072376153484,0.37955902145988496,right,Robert Gouveia,False,610000.0,-0.92075638095691,-1.7592195369231405,-0.6482616427201388,-0.4787013446815496,-0.6538606313628708,-0.3032901713529228,-0.4974181539229967,0.0832273109530275,0.0719558461392822,-0.4593400998709702,0.0872423856887048,-1.0534817291782446,0.0043103448275862,0.961206896551724,0.0
@RubinReport,streams,115,179000.0,203747.8260869565,0.24324594136715952,0.21463019077290768,0.04993384832060092,2.965438891613356,122000.0,102,-2.459977210355555,0.013894583847308432,False,0.44287287011550847,0.24325543233500477,right,Rubin Report,False,3230000.0,-1.0687359457182617,0.7800304863665308,-0.5125624688296015,-0.0585357177432799,0.3826548835870469,-0.0864445694830937,-0.6275253164789864,-0.4081361961331948,-0.5806069690002095,0.125191973830861,0.0396134158448939,-0.7901265796973802,0.0614035087719298,0.7894736842105263,0.0175438596491228
@RubinReport,videos,1093,94000.0,180637.87740164684,0.5919672839642754,0.4128755877818365,0.08964875920039385,2.9986992304520106,330000.0,184,-1.9310877891092642,0.0534721968193344,False,1.224224509783015,0.3889277284238357,right,Rubin Report,False,3230000.0,-0.3287067572940363,0.6905029835418439,-0.215723811969006,0.0076824435793816,0.2643815446067026,0.0904398955296093,-0.6117798098353087,-0.1717243067526413,-0.4962111993908232,-0.4463385512392567,0.2988774746297961,0.1274904304763399,0.0219675262655205,0.7583572110792741,0.0085959885386819
@SabbySabs,streams,103,56000.0,64699.029126213594,0.226890756302521,0.20423169267707084,0.04921968787515006,2.972448937558379,39000.0,91,-2.593930502117019,0.009488566488543938,False,0.40435430734519484,0.2328625733521513,left,Sabby Sabs,False,424000.0,-1.375994625564516,1.5113673762303497,-0.9579241998424214,-0.4545799987386932,-0.3874119668203358,3.560434863995436,1.3667799787848378,0.0759184345630409,4.457617681164951,-0.2090234973411485,0.5448974935264151,1.0590951856914534,0.0485436893203883,0.9902912621359224,0.0
@SabbySabs,videos,626,42000.0,59861.1821086262,0.4291794088919317,0.3265008766288351,0.06551366180006458,2.970013652332562,66000.0,186,-1.4685386141310484,0.14195797536196583,False,0.742021054312279,0.35299371677633723,left,Sabby Sabs,False,424000.0,-0.4204360484757655,-1.3207954407658706,-0.5354502503634261,-0.4699604570032006,-0.4279075670542272,-0.1885400836623454,-0.5291390578455957,-0.7201078153120679,0.972826213427979,-1.1262335649299842,-0.2261822418058839,-0.5554807992522013,0.0399361022364217,0.8450479233226837,0.0
@SaltyCracker,videos,387,83000.0,101232.55813953489,0.304541787062084,0.2591826837174873,0.04717053373152615,2.9340840268012585,64000.0,283,-2.086994416196297,0.03688863929259976,False,0.5104907957288782,0.35779355134921975,right,Salty Cracker,False,906000.0,-0.2356812141500489,0.0943879934729979,-0.546475986552509,-0.0785724352513417,-0.4000425878154744,-0.2055742246728684,-0.5141445860286157,-0.1148233862611138,-0.8968071784635891,-0.2719913150310251,-0.6916392051941198,-0.0954659992081237,0.0051679586563307,0.8320413436692506,0.0025839793281653
@SecularTalk,videos,1459,178000.0,219366.00411240576,0.33988110486793155,0.25277530424458294,0.04177094561872178,2.986843759093885,183000.0,712,-5.8658220226487545,4.469129804033838e-09,False,0.5663480522261221,0.2433127119380461,left,Kyle Kulinski,False,2290000.0,-0.8959219550019205,0.1427645448986408,0.2904843544191769,-0.0554778962823429,-0.1746513363924915,-0.0822068744281956,-0.2824558196746057,-0.1389864037331226,2.0177796283113167,0.3685161245765705,0.0482156013271626,-0.1149911667798175,0.0130315500685871,0.9574759945130316,0.0027434842249657
@Semafor,videos,153,24000.0,105873.34640522876,0.7758926581750559,0.6483267527324238,0.1358140217112295,1.7768938308761686,32000.0,74,-1.548551763978553,0.12148950903325839,False,2.452683083739723,0.36204521992826255,neutral,Semafor,False,33300.0,0.6433589197703746,-1.3289234528180691,-0.2099634848725017,0.0501197425063692,-0.5086584946794477,1.5398639218831682,-0.6993961872839646,-0.1687198862172471,-0.806701743277587,-0.0794672794068548,1.0746989176231627,0.1842069111195934,0.0,0.065359477124183,0.0
@SkyNews,streams,1930,14000.0,37912.59067357513,0.6566152897697813,0.567722590687879,0.18337790909823934,2.0625377623158396,19000.0,797,-2.152441235137024,0.03136261894807247,False,1.0887637125483511,0.6042957761453586,left,Sky News,False,9360000.0,0.3717810000435573,0.1555331071075157,-0.5268238628965002,-0.1020462477737677,-0.3126467980013145,0.3720398696436262,1.1036788022760735,-0.1504435116295291,-0.1000189660940377,0.0188488021672696,-0.2567214887609056,0.1171839857254716,0.0482723577235772,0.2591463414634146,0.0
@SkyNews,videos,3681,21000.0,66024.79299103505,0.6963201663940574,0.5567541303326807,0.16088479403259245,2.9843720622334953,261000.0,204,-0.6646051214432395,0.5063030926905763,False,1.3322653081547826,0.5313201057930429,left,Sky News,False,9360000.0,0.3396858921007762,0.7589953846528348,-0.4315855534215922,0.0047621443277064,0.9044262619067628,-0.566050185431636,0.9794753861750448,-0.103080441511905,0.0186346573038986,0.7706053516617803,-0.3038139546118876,0.3216628877030537,0.0489529507750883,0.3434865379385368,0.0
@StatusCoup,streams,159,19000.0,48875.47169811321,0.6125672212704739,0.4901430924438954,0.17397570516779906,2.738542269116465,74000.0,30,0.2673763670690229,0.7891793936145569,False,1.0795375932283255,0.765276703448563,left,Status Coup,False,737000.0,-0.6067751297441201,-0.9221550540095242,1.6786525309226814,0.1822413764565508,-0.5437356938388267,-0.1884072385782008,-0.4259910849632807,0.1048112999616579,1.9461701961322009,-0.682910810263661,-0.3972031462621828,0.1737265209746741,0.0,0.821656050955414,0.0
@StatusCoup,videos,498,18000.0,37869.27108433735,0.5958952791762469,0.4790842221578494,0.11824657613857269,2.4746954981176836,54000.0,90,-1.108533320605439,0.26763155709600417,False,1.0390297192417544,0.573201996286908,left,Status Coup,False,737000.0,-0.7339266921167832,-0.6388636175742434,0.082131935428597,-0.0950022791398677,-0.3109977468238787,-0.357676690161809,-0.6599370563995202,-0.058541874721313,1.3933255963569438,1.5502691120510423,-0.1908146026461506,-0.2022542719872536,0.0212765957446808,0.8955512572533849,0.0
@StevenCrowder,videos,169,148000.0,167603.55029585797,0.31629699650610776,0.24289496910856134,0.04370697263901147,2.990328346572534,125000.0,101,-2.263717886323645,0.023591471677546192,False,0.5743369029545987,0.26597028841302284,right,Louder with Crowder,False,5910000.0,0.560792237291059,0.4291760060910833,-0.2917830628885569,-0.1842333050249929,0.5853151333611759,-0.8799792464943171,-0.8713790104447163,-0.3198520927566105,-0.3965365149369928,-0.7419534646591428,-1.3530494752020643,-0.0070882719488924,0.029585798816568,0.727810650887574,0.0
@Styxhexenhammer666,videos,449,7700.0,11032.29398663697,0.39909663208597196,0.30685373977995356,0.05915009589179368,2.8402242671532534,9700.0,183,-1.5591557470041042,0.11895952190457401,False,0.669993919372768,0.3426646176171815,right,Styxhexenhammer,False,484000.0,0.7779343821408312,-0.5208920161971167,-0.5052261946196048,-0.1545872974349643,-0.2875142022608687,-0.4501831381546468,-0.9409463449694496,-0.3910624904212242,-0.5410241856978145,-0.755130110698491,-0.7771925989786725,-0.0908526654564834,0.0224215246636771,0.5246636771300448,0.0044843049327354
@TechCrunch,videos,146,783.5,1112.1027397260275,0.5170417246030914,0.4126454267184834,0.2143292664149735,2.945983817693635,825.0,70,0.473201896997042,0.6360691445071858,False,1.2026629010444483,0.8806801271942326,neutral,TechCrunch,False,675000.0,0.9905258188673576,0.8055159858461848,-0.1681853199717071,0.2068492323569725,1.5140078293141386,-0.295143145495517,0.4973590910589559,-0.2549673610141325,-0.0362753148489614,0.0372992375230225,0.6305437882138243,-0.0581300070897724,0.0068965517241379,0.0827586206896551,0.0
@TheAdamCarollaShow1,videos,395,95000.0,122904.30379746835,0.4271998583239675,0.30650583349812144,0.05182585195438666,2.8765112598108,115000.0,158,-1.9267897193276422,0.05400584121732354,False,0.7856989349562199,0.31907852081786947,right,Adam Carolla,False,685000.0,-0.0659609992716734,-0.3662061077109012,-0.447339826906581,-0.1680125654040687,-0.0492697962643096,1.212565397256364,-0.6312466611279016,-0.2145862622004516,-0.2851005022405398,-0.4790338351155357,0.3878060819534516,-0.152863526327788,0.0227848101265822,0.4177215189873418,0.0025316455696202
@TheAmalaEkpunobi,videos,211,182000.0,235701.42180094786,0.3837342594287619,0.30392294854523155,0.08646170550740957,2.9872507407641233,194000.0,102,-0.8005134157169784,0.4234133938681254,False,0.6672817519907857,0.448069453665455,right,Amala Ekpunobi,False,2500000.0,0.3908408955220387,0.736611740681881,-0.3463952684979152,0.2541196869400422,-0.3265408918194857,-1.074171774801025,-1.1279134415817234,-0.635097864856559,-0.3666252541639505,-0.3627101406771589,-0.8935337611652736,-0.0896969009049609,0.0473933649289099,0.7014218009478673,0.0094786729857819
@TheAtlantic,videos,166,25000.0,82481.92771084337,0.7154346571210346,0.5831142272860065,0.18258837277242185,2.219408006853489,75000.0,47,-0.48262677266392623,0.6293607659421825,False,1.5306571551261001,0.747912326628212,left,The Atlantic,False,969000.0,0.7447678467022536,-0.4648512306357342,-0.2603899710367836,-0.1772421274729985,2.1028749652360483,-0.5390882092768685,-0.7602029471564189,-0.4663590286097025,-0.1628847053535371,-0.9139902776304916,-1.1286094785836152,-0.0365961104059696,0.036144578313253,0.3433734939759036,0.0
@TheBrianKilmeadeShow,videos,352,3500.0,6721.028409090909,0.6067576997337286,0.46834012313794643,0.10863123794806159,2.506944936858897,7000.0,103,-0.7365726681694427,0.46138226118714476,False,1.2597048507740725,0.5232658080452419,right,Fox News,False,17100.0,0.5577799321400064,-0.0537532750802922,-0.035478077264719,-0.2465554876313166,1.0550206645530738,-0.3833279721997279,-1.120429818207531,-0.2589505428485854,-0.2242449997811336,1.5996405221541878,-0.1228370505186234,-0.2935121044817874,0.0227272727272727,0.5738636363636364,0.0
@TheDailyBeast,videos,321,281000.0,300741.1214953271,0.3526442227382238,0.24683569872557826,0.054900717749194874,2.9115528407756006,223000.0,205,-2.978169163896843,0.0028997589198947005,False,0.6697198178856615,0.3575764601679128,left,Daily Beast,False,727000.0,0.1309341084998709,0.3757732912364925,0.0978495211987914,-0.46739172046813,3.5697123387790675,-0.5960326132146883,-0.4472309172537975,-0.1121493641089492,-1.0771100534641764,-0.0957660873667778,-0.8495261763198287,0.3664160942519688,0.0031055900621118,0.8105590062111802,0.0
@TheDamageReport,videos,2227,45000.0,78876.29097440503,0.5343982317101107,0.39641347508646085,0.08328138565105389,2.394922780039172,68000.0,794,-4.921075966475559,8.606971181461116e-07,False,0.9412880216529858,0.370026852789091,left,TYT Network,False,1370000.0,-1.1856844251281198,-0.7153304840838608,-0.4392916685137691,-0.4156294189230216,-0.3967421351762134,-0.0067557241964685,-0.5125372557319887,0.359287982622246,-1.024112995638396,-0.6884069784600492,0.0318529750905794,-0.5526171080247582,0.0046816479400749,0.6860174781523096,0.0028089887640449
@TheDonLemonShow,streams,370,131000.0,176697.2972972973,0.35069868118294195,0.28264859738750037,0.053641897886139066,2.6666532830634733,101000.0,273,-2.2280961905742465,0.025874101272291294,False,0.5943202632889367,0.3488430194423022,left,Don Lemon,False,1450000.0,-0.0774461262228498,-0.4142409344844132,-0.1365216727967017,-0.226422261299183,0.1922150281099696,0.0062041459206768,-0.7868340400906648,-0.7353518513474474,-0.5294982717226191,-0.8241296181193207,-0.0899166170262278,-0.0088681842432164,0.0375,0.73,0.0025
@TheDonLemonShow,videos,366,45000.0,85486.61202185792,0.5562494971158486,0.4369073225922955,0.1470207522987973,2.7363849805612093,107000.0,83,-0.25201535049638984,0.8010291986870307,False,0.9602491994494036,0.5689863601391815,left,Don Lemon,False,1450000.0,0.2470770526752228,-0.413757833541974,-0.3644887861895711,-0.2379647294761737,0.4803228145771348,0.0666414122913837,-0.8201481086767781,-0.3331285425369311,-0.4095380288230247,-0.6394813465997871,-0.1847427210548113,0.1530261383815414,0.0491803278688524,0.6639344262295082,0.0054644808743169
@TheEconomist,videos,137,52000.0,174102.9197080292,0.712790503350376,0.6344514738744178,0.3186302254308845,2.1353462303458084,87000.0,55,-0.10050866274671594,0.919940505787613,False,1.235501138426688,0.9925771416225077,left,The Economist,False,4150000.0,0.7592259615165383,1.0496975646888032,-0.4095626821121212,-0.4361291935444902,4.397615934211952,-1.0022593365314578,0.8418826035580209,-0.9240913765059018,0.0717978334822732,-0.6301901464942562,-0.9239453598348664,1.9043210673031543,0.0510948905109489,0.3065693430656934,0.0
@TheHumanistReport,videos,154,82500.0,127454.54545454546,0.4453742202366616,0.3742103117994701,0.09776849398818015,2.853154415793866,134000.0,45,-0.19477462637810355,0.8455693870574883,False,0.7592906991730648,0.5707312924580514,left,Humanist Report,False,790000.0,0.2930911850892838,0.8026939418528841,-0.244055821709847,0.0046625320962273,0.1559954269736284,-0.4094227472948599,-0.3693299442123647,-0.2003154208112727,-1.1091149713431074,-0.1220285430668946,0.7816865881809033,-0.5916616992366226,0.0064935064935064,0.8506493506493507,0.0
@TheJoyReidShow,streams,135,51000.0,59007.40740740741,0.3580636222463991,0.27542053728345467,0.06929450163193572,2.9244948484679725,39000.0,99,-1.325288592658861,0.1850754510401348,False,0.7085879157063952,0.4329570633880261,left,Joy Reid,False,503000.0,1.0144993769584727,-1.545556908718376,-0.2171291027582668,-0.269497942681368,-0.047345310191344,-0.8531057963634909,-0.5816106523241711,-0.4042093722063333,-0.4530847766885518,-0.5426219437555113,0.2283376369397619,-0.5649499846573266,0.0214285714285714,0.4428571428571428,0.0
@TheJoyReidShow,videos,237,12000.0,30711.869198312237,0.6670951631541071,0.5516085055146425,0.15249948720330092,2.0877720471979595,16000.0,106,-0.7777764780423032,0.43670079708584275,False,1.2778323006282326,0.6094612376060757,left,Joy Reid,False,503000.0,0.8332510843566351,-0.5847251591991571,-0.1420972923590169,-0.3232441800782705,0.2503027339652477,-0.0239650538692296,-0.6184776414386104,-0.1155496084800523,-0.4232596249472557,-0.4613184664192691,-0.2803840742997858,-0.1345093375582887,0.0126050420168067,0.4663865546218487,0.0
@TheLincolnProject,videos,123,162000.0,208804.8780487805,0.4243299085251102,0.3344624849121987,0.07721060623758906,2.7772374090002137,162000.0,62,-0.8147129508193703,0.4152366384508893,False,0.7719439722373941,0.3890877084134636,left,Lincoln Project,False,1620000.0,0.4107780900262636,-0.9462097277044534,-0.3488686648127765,-0.288834696517878,0.1377338784746889,-0.5500966820239566,-0.2851064856222474,-0.0721292512366914,-0.8093258341238471,-0.3710895467082202,-0.8216515360415964,-0.3693091264733881,0.024390243902439,0.5365853658536586,0.0
@TheMajorityReport,streams,195,60000.0,69143.58974358975,0.25555067444854584,0.23266335385300008,0.03337536156641697,2.9732599083225253,40000.0,181,-2.4697840518513585,0.013519463741572599,False,0.449472240986085,0.2715936771361516,left,Majority Report,False,2090000.0,0.0817060874764314,-2.0387850648448835,-0.3482781726288697,-0.2056966196230388,-0.3313440530708091,2.75397580563094,-0.6045125173285506,0.0796514645097812,-0.6166816815913899,-0.6430867930477299,0.1645792571099165,-0.1824897296972526,0.0051282051282051,0.482051282051282,0.0
@TheMajorityReport,videos,1660,70000.0,99727.34939759035,0.47850036573080057,0.33482857477677086,0.0683550451411499,2.993698156334026,123000.0,455,-2.880625519297921,0.003968868854763944,False,0.875923247366102,0.340665116508867,left,Majority Report,False,2090000.0,0.0764013943569938,-0.6810971038744198,-0.4415388017517671,-0.1676670717642829,0.1017010346063685,-0.00850122533248,-0.3389985448771466,-0.3237517268414702,-0.6816865028780428,-0.4889891586524083,-0.9413699582926086,-0.2784046642107089,0.016294508147254,0.7042848521424261,0.0012070006035003
@TheMichaelCohenShow,videos,477,9300.0,19505.80503144654,0.6174579401657959,0.5279297062455954,0.1759407428998452,2.3093839175040203,14000.0,164,-0.17735326127902185,0.8592309173600301,False,1.0282342022543995,0.7312923457847234,left,MeidasTouch Network,False,472000.0,-0.1251348476443876,0.3118714590604984,-0.4158530052328139,0.1119478530119153,-0.1623924828383193,-0.1409441944100368,-0.4882354996827895,-0.0679012250997592,0.4539590690409109,-0.475136888252927,-0.4765760839551068,-0.35923796936953,0.045929018789144,0.7933194154488518,0.0
@TheOfficerTatum,streams,137,83000.0,110569.34306569344,0.39833930522976224,0.3158172696065487,0.12945603379984155,2.377158380701992,50000.0,110,-1.2453363441431256,0.2130081414484567,False,0.6614053282818974,0.6328809601969165,right,Officer Tatum,False,3840000.0,0.0624170438854492,-0.4391525217919567,3.086862351492058,0.0253291319957752,-0.3062128385728187,-0.6177465410990894,-0.7333357586367977,-0.4857082639999456,1.9440608845291492,-0.5110053282816585,0.0335218810008866,-0.8392263660849396,0.0463917525773195,0.6134020618556701,0.0
@TheOfficerTatum,videos,582,147500.0,187025.77319587627,0.3682682169589645,0.282942424827054,0.04992236952107966,2.94445859934783,158000.0,266,-2.380599862331745,0.017284475446488184,False,0.6300277852307169,0.2921046759879884,right,Officer Tatum,False,3840000.0,-1.057386130882015,-0.0811668169571676,-0.2649851176666908,-0.0442258651258949,-0.3808434647986307,-0.0023279237536233,-0.4512201758575015,-0.2755945641866065,1.7538326399087354,-0.4593121219455521,0.5212676490043892,-0.6672196376265952,0.0291734197730956,0.873581847649919,0.0048622366288492
@ThePodcastoftheLotusEaters,streams,179,14000.0,17249.72067039106,0.26870174921833484,0.265245975969168,0.07772775852576351,2.9832452861852063,9200.0,178,-1.0253323701669539,0.3052063870398556,False,0.4421121041082382,0.4802093423054024,right,Lotus Eaters,False,600000.0,0.2797383449122036,-1.0114006798672108,-0.2655181116887664,-0.2193268553733323,-0.2752211654238387,-0.0438334951303566,0.2189019919685647,-0.1590816615405442,-0.2250294809412488,-1.13250283334739,-1.378415543947531,-0.537441528211491,0.0670391061452514,0.4245810055865922,0.0
@ThePodcastoftheLotusEaters,videos,622,65000.0,80598.07073954983,0.338994834986119,0.26348440118088245,0.056909758238251014,2.77185570080979,51000.0,432,-3.2014446200957893,0.001367403571601424,False,0.5802660797174054,0.3399335720541297,right,Lotus Eaters,False,600000.0,0.6662089030939052,-0.8756724421224308,-0.4031001830814569,-0.3482208351367005,0.0890774917496017,-0.9176959630698736,-0.7624429826087131,-0.5375546093103083,-0.3612322670297584,-1.038991431268223,-1.2284336878901354,-0.0546206990169378,0.0353697749196141,0.4790996784565916,0.0016077170418006
@TheQuartering,videos,691,63000.0,78332.8509406657,0.34728726846970015,0.27117203665385753,0.05359518179130949,2.735916613684924,50000.0,462,-3.4186855034993977,0.0006292440955576127,False,0.5832954259186998,0.3439046700603854,right,TheQuartering,False,2190000.0,-0.4176379843672186,0.1379293181054738,-0.6296628557073515,-0.5957575496458667,-0.4966793855374503,-0.4062663241017265,0.1220412153732421,-0.3720603755499863,2.300532130325375,-0.6733780097850209,0.0964972396555597,-0.5575037187436169,0.0251851851851851,0.9362962962962964,0.0014814814814814
@TheRealTabithaSpeaks,videos,446,61000.0,75956.50224215246,0.3685161965708885,0.276887290932384,0.057532337955993225,2.9347010147695016,61000.0,225,-2.054068576323217,0.039969054925796665,False,0.6369601533513475,0.3787102600406527,left,Tabitha Speaks,False,458000.0,0.8633083864294404,0.193784542404985,-0.2632167397364344,0.6654304748260609,0.2159556902946951,-0.2076804392435763,-1.2062897204170009,-0.147194679133239,-0.9395670403158376,-0.6409126686453182,0.1970007659040967,0.2649618860965936,0.0641592920353982,0.6570796460176991,0.0
@TheSerfTimes,videos,247,9300.0,12659.566801619434,0.4251751929320323,0.3287587470454087,0.07355497258798054,2.8862902718756898,12000.0,90,-0.7644455141330152,0.4446017944825271,False,0.7449848112478729,0.44449945397553,left,Serf Times,False,115000.0,-0.2528001615149158,-0.2000062426985314,-0.5140939546548131,-0.2964199010319444,0.0124474171877509,0.2788307189080507,0.5768921463152346,-0.3186132809526513,0.333389339083375,-0.4422015969783983,-0.6065677393708683,-0.4887171992853708,0.0283400809716599,0.6963562753036437,0.0080971659919028
@TheVaushPit,videos,403,62000.0,67535.98014888338,0.2125833447220579,0.19046919204908697,0.030752838299592168,2.9399759438938116,40000.0,367,-6.214414498809685,5.151637550866526e-10,False,0.3583781660516751,0.16731969530061577,left,Vaush,True,222000.0,0.5662654508220238,0.8890298017754874,-0.3449959780951456,0.2471372410960043,0.0264371155398903,-1.0468276726964636,-0.5013939642247784,-0.4830071140039746,0.4158972508382359,-0.5334227684538787,-0.8556569337032053,0.1933587241502719,0.0669975186104218,0.6004962779156328,0.0
@TheYoungTurks,streams,242,64000.0,91132.23140495867,0.3595625912954453,0.3032556452344246,0.05377709259091321,2.535358393099063,44000.0,207,-1.8450566051470119,0.06502930484316756,False,0.608742429224602,0.2638189511515026,left,TYT Network,False,6720000.0,-0.7730811837973414,-0.3062138421689204,-0.2135376798408156,-0.2059567212637019,-0.0717764643140218,0.2885363903411018,-0.5161241300747698,-0.2589864355424755,0.1636771910502937,-0.9533076357636244,0.4631586354519254,-0.7206780893550225,0.0257009345794392,0.7780373831775701,0.0
@TheYoungTurks,videos,1941,76000.0,130650.0772797527,0.5330578611945336,0.3976548137597509,0.09071271231956238,2.825632183865812,182000.0,417,-1.9090818850857771,0.056251529199472086,False,0.9422990242105628,0.42358425713766246,left,TYT Network,False,6720000.0,-0.2228565998751495,-0.9109360031109024,-0.3861335805377782,-0.3439445413398034,-0.1253539788835257,-0.4282907762992479,-0.7942491422762039,0.3985900464847945,0.3338873001011919,-0.6700331558485426,-0.6481969129002142,-0.4961786081122186,0.0142956764295676,0.5547419804741981,0.0010460251046025
@The_Crucible,videos,226,81500.0,108597.34513274336,0.4068721359189344,0.3131239049830909,0.07069225441062625,2.685188083749172,81000.0,114,-1.6961137221143865,0.08986434543800109,False,0.706990343354643,0.41806751578556217,right,The Crucible,False,383000.0,-0.3169127472180529,-0.3734561961101579,-0.381739052965494,0.6741715426909414,-0.1734069435105823,-0.9914470147774994,-0.2388927755773023,-0.2723013376644558,-0.3655137128696703,-0.4726852834074539,-0.7439899856572657,-1.2184494147464475,0.0752212389380531,0.5973451327433629,0.0044247787610619
@Tim_Black,videos,329,7700.0,10288.212765957447,0.4397111648163801,0.342410915551837,0.10872063582664022,2.891541331935392,8100.0,161,-0.4317164683394807,0.6659474967173258,False,0.7468806889831642,0.5891229876310701,right,Tim Black,False,218000.0,0.3615884022259587,1.431297590403406,-0.3454736270673924,0.4450476341981509,0.7525356689601014,0.1258539459084581,-1.2658476523247053,0.2267556486674865,-0.5111659165270109,0.096978369884494,-0.1186736179855597,0.2305745554564415,0.0273556231003039,0.6869300911854104,0.0060790273556231
@Timcast,videos,186,96000.0,108571.50537634408,0.4121711071563417,0.26259885215134965,0.059125594846070426,2.9918106551466312,98000.0,93,-1.6334570546865932,0.1023729058281824,False,0.8021146948927914,0.33903701629818483,right,Timcast,False,1460000.0,-0.4222560084296144,0.7080011282384332,-0.4011098867182623,-0.511018098434288,-0.7146135261247877,-0.1076264174470647,-0.280480117973222,-0.1131746436835611,2.2671831163921032,-0.6614256475688676,-0.9427641900558628,0.5560577359722888,0.0273224043715847,0.8907103825136612,0.0
@TimcastIRL,streams,154,169500.0,181974.02597402598,0.13345101230485193,0.1603625463888096,0.02280188409934342,2.994871905108995,108000.0,152,-8.705159758390845,3.1712773384156752e-18,False,0.235514219026931,0.08816616564392858,right,Timcast,False,2780000.0,-1.101562298500303,-0.3168285763787465,-0.3660601967521298,-0.3371045019631191,-0.5909234040713647,0.0742971417466922,-0.3742990489631004,0.8824466098681588,1.969200993045798,-0.7518291183986936,-0.9223525655197752,0.7711722084625487,0.0064935064935064,0.9025974025974026,0.0
@TimcastIRL,videos,903,52000.0,69449.50166112957,0.3959842965010368,0.2934962344270477,0.05936577641920562,2.607544196261929,47000.0,516,-4.022185934299808,5.766051107799897e-05,False,0.6726578361205012,0.3118493885593846,right,Timcast,False,2780000.0,-0.2316637358906184,0.6445753629818307,-0.5684936964202831,-0.5126126133088684,-0.6866531658525377,-0.6160658472174473,-0.4470319379034154,-0.4068269447766962,2.333553253606909,-0.6886505869490628,-0.7342881119199591,0.896732179662637,0.0304093567251462,0.8549707602339182,0.0058479532163742
@TimcastNews,videos,548,141000.0,157916.0583941606,0.2751246530573549,0.2191407243060852,0.04228200328179528,2.9635331685282567,105000.0,400,-4.446454386723429,8.729919297626183e-06,False,0.4634618652408601,0.292521438205534,right,Timcast,False,2120000.0,-0.1952239109387581,0.6154801118923702,-0.3477951157218674,-0.5981742369063803,-0.402662960818808,-0.6680394217068198,-0.1843565602899509,-0.1106521058116343,2.4128590418049223,-0.5300436102134323,-0.813499737767706,-0.1348969815159279,0.0374531835205992,0.904494382022472,0.0056179775280898
@TimesNowWorld,streams,5323,1700.0,3729.314108585384,0.630208650714117,0.5180256911202928,0.16034344427289537,2.2851562604311435,3500.0,1397,-2.8413057337884284,0.004492921623405811,False,1.0700459850952324,0.5894356855242541,neutral,Times Group,False,1290000.0,-0.9041133713565124,-0.0058102024574656,0.7764180607035756,-0.0473909891495242,-0.5204093260019591,1.0464787298644402,-0.4022031075159765,0.5551369756844388,0.2351958493459628,0.0350609597112396,0.7237938684408572,0.8150418617384808,0.0339321357285429,0.6007984031936128,0.0
@TimesNowWorld,videos,8996,3200.0,16655.049911071586,0.7970645260260351,0.7038431836105453,0.30352636607738553,2.3010820503003577,55000.0,536,-1.47790446723902,0.13943335045963165,False,1.5362121552805938,0.7536595871552781,neutral,Times Group,False,1290000.0,-1.2574442640884118,-0.8004310679222848,1.2260305455522056,-0.3234884211246874,-0.4728888328851316,0.1196359467586095,-0.7319585806945021,0.516838645157379,0.4002446712583667,0.8177891799592705,0.5324941305751317,0.155492370426819,0.024349566377585,0.781187458305537,0.0004447409384033
