creator,genre,predictor,coef_per_sd,se_hc3,p,n,r2,r2_adj,n_topic_dummies,group,organisation,clipper,subscribers
@AsmonTV,videos,F9,0.004297214046269482,0.01526469523637254,0.7783167627937009,875,0.15431014552336275,0.10516594090486575,24,right,Asmongold,True,4690000.0
@AsmonTV,videos,F10,-0.013425581302086056,0.014591087264415712,0.3575089764984778,875,0.15431014552336275,0.10516594090486575,24,right,Asmongold,True,4690000.0
@AsmonTV,videos,F11,0.009507527003308452,0.01927337779783319,0.6218017377430224,875,0.15431014552336275,0.10516594090486575,24,right,Asmongold,True,4690000.0
@AsmonTV,videos,F12,0.04349273712597301,0.019493947175409847,0.025675213806789762,875,0.15431014552336275,0.10516594090486575,24,right,Asmongold,True,4690000.0
@AsmonTV,videos,curiosity_gap,0.008110002423118379,0.014843551479162555,0.58481481292354,875,0.15431014552336275,0.10516594090486575,24,right,Asmongold,True,4690000.0
@AsmonTV,videos,outrage,0.0385985458131316,0.01571252509679531,0.014027971387638002,875,0.15431014552336275,0.10516594090486575,24,right,Asmongold,True,4690000.0
@AsmonTV,videos,humor,0.03622525932570271,0.019795557385398687,0.06725455202241898,875,0.15431014552336275,0.10516594090486575,24,right,Asmongold,True,4690000.0
@AsmonTV,videos,n_tokens,-0.013976146465693548,0.01797282829894188,0.43678926992351463,875,0.15431014552336275,0.10516594090486575,24,right,Asmongold,True,4690000.0
@AssociatedPress,streams,F1,0.025444469578760925,0.06694523659369557,0.7038868735164906,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,F2,0.02721219057169731,0.0522141905127002,0.6022520741111044,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,F3,-0.36691644604304413,0.07449605459076694,8.422507804767499e-07,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,F4,0.12159559033650043,0.060253842677344426,0.04358549580025023,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,F5,0.04933145529341265,0.06098222361311241,0.41854498704534693,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,F6,0.06507438335912807,0.061237627306156374,0.2879390831590951,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,F7,-0.1515538765901881,0.05546680376229284,0.006288720558974898,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,F8,0.13838822837104364,0.07287212004757582,0.05755712865917113,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,F9,0.03918295873783577,0.055086532894147014,0.4768993875352081,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,F10,-0.03643835343928936,0.046962549398639516,0.4378066324126899,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,F11,0.023393950664761354,0.08388619389043746,0.7803390317107602,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,F12,0.004334648358906179,0.05244785759881164,0.9341323759731172,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,curiosity_gap,-0.15075461431578155,0.044475194573206436,0.0006998609450856342,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,outrage,0.030015602068195896,0.0487610467775383,0.5381815446426419,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,humor,-0.04413303529214984,1.031708443007357,0.9658795742078163,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,streams,n_tokens,0.05640170164504388,0.06644199745135876,0.39594456060790206,1151,0.36010275821464466,0.3077311118973107,63,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,F1,-0.03737495858991699,0.02979136475977329,0.20963970206512295,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,F2,-0.04256519538909675,0.019286100804298562,0.02731126685634933,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,F3,0.023099931181556337,0.02116532551525546,0.2750949400481413,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,F4,-0.02012722045154006,0.022193341689265716,0.36445780162939223,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,F5,-0.022407540261665353,0.021018955936405827,0.28639496951794274,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,F6,0.09883569122708404,0.023362964816152926,2.3323152772350855e-05,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,F7,0.019243482015877493,0.02505301481970638,0.44242158022394285,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,F8,0.0020254610929463235,0.022028512954568646,0.9267399537831604,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,F9,0.02527921916864575,0.022213811648164786,0.2551223336556415,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,F10,-0.05037438964240044,0.02152532882905105,0.01927146144474455,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,F11,0.041444310000174386,0.02942789998954229,0.15903221357327602,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,F12,-0.04008197613680477,0.022354887315361546,0.0729753332857116,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,curiosity_gap,-0.009509528623857733,0.02149633352415712,0.6582149021253647,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,outrage,0.07478234894391064,0.020089414153935076,0.00019727917530006067,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,humor,0.017922290581834623,0.011147792056741266,0.10790118767799457,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@AssociatedPress,videos,n_tokens,0.06773717769904809,0.02110745890108505,0.0013312415928396393,5565,0.11487347066964748,0.08374995177784539,165,neutral,Associated Press,False,4650000.0
@BBCNews,videos,F1,-0.05592343103930114,0.03731339689923933,0.1339386571217771,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BBCNews,videos,F2,0.052894524350245414,0.02526621880548913,0.03630561955242449,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BBCNews,videos,F3,-0.2328878544172566,0.03630373614363948,1.408384694166417e-10,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BBCNews,videos,F4,0.14241024575907027,0.028752521590810858,7.309095989961762e-07,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BBCNews,videos,F5,0.02229603207430645,0.03170479786484622,0.48190717747515355,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BBCNews,videos,F6,-0.04457289656604549,0.0293458954373865,0.12879267919040244,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BBCNews,videos,F7,0.04154321139074649,0.03128512067682659,0.18421431680505007,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BBCNews,videos,F8,-0.017875787022691547,0.02795162600586276,0.5224809110147594,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BBCNews,videos,F9,0.11075245639201406,0.026639418982032644,3.217983278800221e-05,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BBCNews,videos,F10,-0.05189700404851233,0.025438064618094874,0.04133720218732176,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BBCNews,videos,F11,-0.01552388249812861,0.03470047795872344,0.6546093958924498,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BBCNews,videos,F12,-0.03848051401153363,0.029463910635652023,0.19154509331601577,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BBCNews,videos,curiosity_gap,-0.02026606008616083,0.02667794902021098,0.447460324600658,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BBCNews,videos,outrage,0.08814005125259604,0.025941186317111117,0.0006795793549608106,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BBCNews,videos,n_tokens,0.041230708466443736,0.028058418918954768,0.14170821615990026,2289,0.3442086684260831,0.310137670509829,90,neutral,BBC,False,20100000.0
@BadEmpanadaLive,videos,F1,0.024298609141445597,0.03665074270195167,0.507345115207217,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,F2,0.010705480928611788,0.04093083644068883,0.7936680073684894,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,F3,-0.0461648989750964,0.037980998840642106,0.22418553607545988,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,F4,-0.005748054870903796,0.03134449287843407,0.854497320141707,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,F5,0.08243825147163708,0.03186946511190816,0.009688662967260226,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,F6,0.04181081718486723,0.039127245853387255,0.28525637439047313,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,F7,-0.025969858721942074,0.03593211916463691,0.4698348659122157,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,F8,-0.020040871991967246,0.07526677982687764,0.7900355063263973,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,F9,-0.011506883979797489,0.03851037335429974,0.7650929596126402,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,F10,0.0001266499039136032,0.031883719961378745,0.9968306164607623,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,F11,-0.06232088257109514,0.045960192536604424,0.1751070498501489,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,F12,-0.08286779302006148,0.03929816543172352,0.03497103085041028,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,curiosity_gap,-0.029668875443730147,0.026007517297899747,0.25396116757517784,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,outrage,-0.027914301193143087,0.03660782258020524,0.4457480109768601,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,humor,0.00803451426556491,0.3133552166583915,0.9795442609554282,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BadEmpanadaLive,videos,n_tokens,-0.01233518376927123,0.044348252043473015,0.7809021053673056,290,0.19982264409093486,0.07868025554693292,14,left,BadEmpanada,False,100000.0
@BelleRanch,videos,F1,0.011878809316355765,0.014660643906151917,0.41779562037795637,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,F2,0.004423562678528503,0.01186387406571618,0.7092527322012558,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,F3,-0.031016766147311803,0.012062166627468911,0.010128557375649322,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,F4,0.0036146886357475705,0.014104898079922908,0.7977409150454118,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,F5,0.004683888835399719,0.012550001832955376,0.7089860669180899,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,F6,0.001547289596080581,0.011421638399242807,0.8922402653470527,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,F7,-0.01842149989630032,0.014359178785376556,0.19952444251934476,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,F8,-0.012358944244798664,0.010412981020589625,0.23527551300481242,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,F9,0.01406445700663049,0.012526753197488945,0.2615421649374122,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,F10,-0.0158304145094863,0.012960103434535252,0.2219070382424463,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,F11,-0.013628095766722803,0.01632867384256427,0.4039365955121088,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,F12,-0.0038470660623596553,0.013388161413043326,0.7738456065875672,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,curiosity_gap,-0.0095841851357365,0.01126139596839942,0.394732991171871,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,outrage,0.014967234237854427,0.010115552997593162,0.13897310981549324,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,humor,0.001888458139828103,0.011856235669876874,0.8734484817851405,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BelleRanch,videos,n_tokens,0.0007087334143704993,0.01315592111758528,0.9570372884348487,822,0.30927147332199445,0.24988343862084317,41,left,Belle of the Ranch,False,877000.0
@BenShapiro,videos,F1,-0.06963926372160578,0.054595116129319,0.20211163676577248,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,F2,-0.048493286198132646,0.053150208410383044,0.36156773344509996,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,F3,0.13986637738993046,0.05028936993544947,0.005415311346361654,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,F4,-0.01240305173199141,0.05890123273889236,0.8332199203422203,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,F5,-0.06409053939291348,0.057094604739146626,0.26163617151307417,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,F6,-0.06145770783043093,0.0576218910388581,0.2861666218367701,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,F7,-0.019705556436989735,0.05463987914904781,0.7183654302614993,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,F8,-0.039005866907644016,0.0487980271606381,0.4240974264451217,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,F9,0.2312847742790734,0.056497104668891525,4.24459996899353e-05,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,F10,-0.10084242290692214,0.04452286537495012,0.02351525314871553,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,F11,-0.0142787503069991,0.06410196801458289,0.8237296360385102,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,F12,-0.06738011898580326,0.06229998474269037,0.279455596941794,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,curiosity_gap,0.06380965195912339,0.04616935112788102,0.1669477028912666,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,outrage,-8.560184804073945e-05,0.054074132936025296,0.9987369124442269,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,humor,-0.00532161326312694,0.04187279639361108,0.8988691742640716,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BenShapiro,videos,n_tokens,0.014267519669732998,0.06224905331915792,0.8187130150065226,525,0.226257768256783,0.1391912326253807,29,right,Daily Wire,False,6980000.0
@BlackConservativePerspective,videos,F1,-0.032759895772552755,0.01593012449825052,0.03973679594658758,1271,0.1409506842687549,0.08932167697939797,48,right,Black Conservative Perspective,False,1000000.0
