creator,rank,word,z,log_odds,count_creator,count_rest,n_titles_creator,group
https://rumble.com/c/russellbrand,1,ss,13.21,8.089,8,4,259,right
https://rumble.com/c/russellbrand,2,coming,9.52,3.0,10,828,259,right
https://rumble.com/c/russellbrand,3,sunday,9.31,3.297,8,489,259,right
https://rumble.com/c/russellbrand,4,they're,8.67,2.875,9,846,259,right
https://rumble.com/c/russellbrand,5,really,8.62,2.702,10,1122,259,right
https://rumble.com/c/russellbrand,6,anymore,8.34,3.76,5,191,259,right
https://rumble.com/c/russellbrand,7,service,8.19,2.882,8,746,259,right
https://rumble.com/c/russellbrand,8,supposed,7.91,4.71,3,44,259,right
https://rumble.com/c/russellbrand,9,starting,7.86,3.982,4,122,259,right
https://rumble.com/c/russellbrand,10,russell,7.29,4.291,3,67,259,right
