organisation,genre,n_channels,channels,n_unique,F1_controlled,F1_raw,F2_controlled,F2_raw,F3_controlled,F3_raw,F4_controlled,F4_raw,F5_controlled,F5_raw,F6_controlled,F6_raw,F7_controlled,F7_raw,F8_controlled,F8_raw,F9_controlled,F9_raw,F10_controlled,F10_raw,F11_controlled,F11_raw,F12_controlled,F12_raw
Tomi Lahren,videos,1,@TomiLahrenIsFearless,113,0.2671164449039971,0.4066921227809598,0.3083677756041477,0.4069784252635443,-0.2925375782338604,-0.3307196086159699,-0.0747862903103346,-0.145833654295515,0.3815342687195386,0.3309888768729207,0.802550700300878,1.1224291578620953,-0.929257765433268,-0.8142451279440946,-0.14929609018874937,-0.207011323359474,-0.6516077482918269,-0.7226069143024637,0.6583645664301901,0.9623088176645394,-0.1812387816420996,0.0956895021006258,-0.3372904928051279,-0.5443094365939453
Triggernometry,streams,1,@triggerpod,6,1.6810374736050024,1.6509396827267435,-2.9569123518968787,-2.781551174627293,0.4170686577294757,0.7775188072400994,0.054399474629284995,-0.0341853356124533,-0.6121736022906609,-0.5677587949607839,1.7292814328731942,1.5344777499148397,-1.7741860272562588,-1.0769824980158726,-0.621531686449148,-0.6764341195245187,-0.0611727788377541,-0.1426783883634768,-1.5287193640019658,-0.808577064252176,0.066779499673297,0.3192096291596584,-2.316042413043905,-1.530461111412401
Triggernometry,videos,1,@triggerpod,143,-0.0752422302820578,0.472883466319525,-1.601934774355882,-1.9085481997212328,-0.3648235448139665,-0.3170128596580023,-0.4642256580340076,-0.5639639218996386,0.6520239710611253,0.7564144902565599,0.7443598951703312,0.8010024161646283,-0.5914609322354613,-0.6124585910245963,-0.7811024318773333,-0.4696555198913252,-0.9531538624539073,-1.0112939379350212,-0.4147991920930709,-0.2289822490333325,-0.4388141990233161,-0.5745424035782208,-0.5918567755571764,-0.6181813226888887
Tucker Carlson Network,videos,1,@TuckerCarlson,113,-1.1484030818735882,-1.1716598244580414,-0.0367761639287134,0.0492930646060913,-0.1550307634458546,-0.18170356151752,0.1834098601515483,0.1120287605465952,0.0616600623750416,0.1755556862972496,0.7327326155515099,0.7036500550529201,-0.8807232784205443,-0.6448579768595405,-0.0914880874334738,-0.0732785074031664,-0.7919456012612279,-0.803360542979326,-0.7305352144536145,-0.3927916106959303,1.2653655789979517,1.4872456382137678,0.28930069735088,0.4704244725211727
Turning Point USA,streams,1,@turningpointusa,13,0.7665190267741399,1.119571945752179,-0.9999690007956002,-1.2097444383948637,2.617874513943067,2.7256890304831867,-0.0652438991285734,-0.2123509499991214,-0.778711715591342,-0.7542363276235574,-0.2894022332459517,0.5648725430356001,0.0430476209693402,0.0062519577711196,2.0583775614891735,2.3707764811656693,0.5034646389723767,0.5606583005975474,-1.2286817365827567,-1.1370339911198062,-1.1159601584750507,-1.002872374289329,0.16914746434653422,-0.0864535191053096
Turning Point USA,videos,2,@RealAlexClark; @turningpointusa,225,1.0651754955250259,1.5868509981513046,-0.5133630290486393,-0.3603958297289584,-0.1639828415937793,-0.16843799710731983,-0.35097267246019703,-0.4506474316700909,1.4900974483106226,1.8459952812767748,1.25692144622572,0.9621840799636703,-0.4672481021616746,-0.2326201215967072,0.1941762427964864,0.14311259673826907,0.005607184098414153,-0.22720629333959108,-0.7035875824053913,-0.42039160623552774,0.6035358571397953,0.936078256485758,0.3274061441768683,0.1571344587943955
USA Today,streams,1,@USATODAY,396,0.4496945949073804,0.7958785495686816,0.5035368311809565,0.4216633498306266,0.8551468369835736,1.5243527674582402,-0.20842933627377253,-0.4050308926257785,-0.3747454519135169,-0.8304722992274929,0.4367354262755369,0.9046063901843264,1.467452067015255,2.2279339674591014,0.2011017933199745,0.3684871159294715,-0.5814125979065707,-0.7876258183143521,-0.6661085870758187,-0.5079383462633008,-0.4349374579703658,-0.053439184093580505,0.10165670135068001,0.2570036378527437
USA Today,videos,1,@USATODAY,2135,0.4405633470872396,0.5313830041945903,0.7141499201188064,0.748405573985324,-0.680174547564237,-0.4277046853273366,-0.2040942799105593,-0.3305017511845928,-0.0789566644859872,-0.3379461891749293,0.3073697882581168,0.4746138909992624,1.494473297831503,2.1097181349375975,0.2897910735538139,0.5031744906664223,-0.5932504091061214,-0.7541491638674926,1.051170347292278,1.3474017114027317,0.3181686465985424,0.6199343016738975,0.4619723978704576,0.682972681069215
UnHerd,streams,1,@UnHerd,16,-0.2940537415377371,0.685370527340147,-0.8351723646394082,-1.0914868214381432,0.5692024313712437,0.5292226685629277,-0.8662078687177163,-0.9466323302145284,-0.2101644496057655,-0.0224751794525782,0.341938821087392,0.454550846136191,-0.1852852671968451,-0.0866525938392453,-0.597714793127996,-0.6534978440937912,-0.8553861812107336,-0.8083896668395716,-0.9807912225213457,-0.6863757463763804,-1.7525955751979243,-1.404835681423489,0.8767990193277758,0.6893443060513771
UnHerd,videos,1,@UnHerd,76,0.2721634026742175,0.3919903648276814,1.348285834721668,1.521440736376546,-0.4765279611462809,-0.343334154504876,-0.2350795711693275,-0.239919388706273,1.162786075310804,1.241231905059864,-0.6557530826676323,-0.6892473002818186,0.1482869050349077,0.4964529027027382,-0.8388287909855706,-0.8565076864879867,-0.5541204867625883,-0.5752706710102669,-1.0893762718926994,-0.5619273180852881,-1.2590188313434936,-0.9853306662249494,0.2657173122052944,0.8462334511452552
Under the Desk News,streams,1,@underthedesknews,115,-0.23933861616829813,0.2568234444537305,-1.9095806919707763,-2.127887886464033,0.0543999743181983,0.1591924476908637,0.04565266042233641,0.010386343607813603,-0.2909597827818866,-0.3072574095880803,-0.43198655181339496,-0.3498570701767605,-0.0967079178827889,0.0407931394402211,-0.5054502282722173,-0.2373007858244071,-0.7296318491810152,-0.6479419055259009,-0.68141585507613,-0.6456401957478658,0.2708275373901849,0.5952945547267801,-0.6209862760978069,-0.6044162812889371
Under the Desk News,videos,1,@underthedesknews,74,0.8955769547599562,1.1283777021319592,-1.131283369010059,-1.2361078485148602,-0.1026693654586745,-0.061319368010545106,0.1508819037228995,0.05508420641782189,0.2808062926133107,0.2349855718101101,-0.1701340616660053,0.0087590517196305,-0.5231768239228386,-0.3390089918498619,-0.12087870977766789,-0.0321558471358429,-0.3701426447900123,-0.3604660455812324,-0.3334018244914676,-0.1279504862154579,0.4880884624631995,0.7239880583186918,-0.1809482505880716,-0.2353103234508601
Unpacked,videos,1,@Unpacked,38,0.8297567060738366,0.689256450615625,0.9210098809563437,0.8875216100562222,-0.2550891682055275,-0.328915298859882,-0.0358847323621932,-0.2086591777973552,2.814020493399287,2.849633005317281,-1.4533877493548386,-1.577272040464713,-0.6908365540921636,-0.2713016050041865,-0.0896249849016592,-0.21202942381664816,-0.2812021458945248,-0.3675625937391277,-0.866917390242133,-0.390048838142456,-0.24581759026408337,-0.1559128389454167,-1.6066969092558496,-1.2179613599997343
Useful Idiots,streams,1,@usefulidiots,11,-0.1560080349724246,0.3687032627156653,-0.6967722679308898,-1.4913046134136965,-0.2280191330172662,-0.0402778321811563,-0.2074059585776307,-0.2358047014747945,-0.7380752410219585,-0.6417430466477099,3.5706002635164187,3.1124473705404636,-0.5329334068641937,-0.672574337192414,-1.4800778170674584,-0.5707276273086207,0.1131880941574772,0.057569514634383,-0.8098905241235289,-0.719172645132982,0.3469890013206571,-0.0750244872017744,-0.0303899719529061,0.2511187467825497
Useful Idiots,videos,1,@usefulidiots,179,-1.1272169477486098,-1.5368401575091866,-0.7152175720238421,-0.6852723254514038,-0.6443744452791509,-0.6056443523031254,-0.235064611604827,-0.3208200082478442,-0.1663115204145202,-0.3809865800361636,0.1822127037365086,0.4672246111582559,-0.6172108836104008,-0.2726423742080052,-0.255906267319176,-0.3392163499113942,-0.952522144351788,-0.922171609865588,0.18814358567108622,0.6544722974648921,-0.4724410110281309,-0.3799899912946417,-0.8795748256884227,-0.3185101701572297
Valuetainment,streams,1,@PBDPodcast,111,-0.2328231969746062,-0.45205600210071784,-2.070936216285592,-2.073085417826636,-0.6663244755623822,-0.5939141580167677,-0.3733584706381844,-0.484665623387764,-0.5450029874102844,-0.7530534596488424,0.3761260789552605,0.7645660124312382,-0.7183452318391266,-0.3729113949831941,0.4041344904172293,0.4957779043245383,-0.8389580302882181,-0.8545512784486515,-0.3544187462011379,0.023489779618067,-0.0490621444089375,0.2055032997931417,-0.6355283567615277,-0.2259481137607264
Valuetainment,videos,1,@PBDPodcast,34,0.301468642778295,0.5903189222733586,-0.3863384059700166,-0.4284133251812212,-0.3309569175825018,-0.3572105484329011,-0.3234912620651059,-0.3972320272588861,0.1583928450733214,0.323516781861405,0.0919432484896618,0.234372215565627,-0.7298172629477033,-0.5975222912619141,0.9969531016077663,0.976368274566813,-1.1482926099571558,-1.2127750706676497,0.3949241790485696,0.5738124808613971,-0.6571283828244882,-0.4244289989869873,-0.7432278806631426,-0.715553412157662
Vaush,streams,1,@Vaush,1,-1.7693894454133303,-3.566555356095744,-1.279565780105657,-1.418103000906091,-0.2558394735250525,0.0851880670575628,0.0136800848483973,-0.1608340881761023,0.1252419219318847,-0.5342424220354034,-1.5550919602895763,-2.079345753507788,-0.4522124592667178,0.9457106516651348,6.681695524947689,6.987779857342219,0.9532693659538584,0.5441648143630794,-1.3629918673368917,-0.7423183052631996,-3.0057021441136307,-3.047863662631167,2.645678840781078,4.626980734987496
Vaush,videos,1,@Vaush,431,0.5101029727993251,0.5962482545281739,0.7691489578193624,1.208062015553696,-0.4761646466041029,-0.5362972854910673,-0.0122178859558379,0.2795171807245818,-0.0184122969175191,-0.0916578582902658,-0.9034914467531155,-1.327028217068897,-0.3443258412010628,-0.2050214467684614,-0.4196211197785047,-0.4843522227413558,0.9646879103024414,1.2434162005495926,-0.5862279438108834,-0.5567873714719986,-0.906722147065996,-1.0514356133081173,0.1784245273136672,0.2319060167630708
Viva Frei,streams,1,@VivaFrei,49,0.2431519906426207,0.1252011105391257,-0.49153087362415837,-0.8893504636979892,-0.2281988384217023,-0.2265278689142589,0.3710502462330777,0.2143553213143236,-0.238420047026124,-0.6011812462533056,1.2934744965616292,2.097769024918852,-0.44577949042125736,-0.1941448668473419,-0.015439465886022099,0.23213540865107313,0.4045359272181079,0.5241340617592373,-0.6091772644433795,-0.6263356327098502,1.4032937553192018,1.8416546245684384,-0.6123176992684093,-0.4750293458216861
Viva Frei,videos,1,@VivaFrei,310,-0.3185096071320738,-0.591773973247059,0.22993886765103866,0.308338224160826,-0.1835848098710636,-0.2177338193732509,-0.2842322574270741,-0.4047747187563382,0.3082009620298771,0.1331536055076347,0.8632698036070613,1.1528447049760413,-1.0780324112293007,-0.6658224324435954,0.23536621054434,0.2233080957020125,-0.2691468919690908,-0.4242497949661603,0.9488678294684144,1.257105687000298,1.3045212420624976,1.4326316133570127,-0.5535853041916728,-0.5799703465186833
Vox,videos,1,@Vox,127,0.7825210720298905,1.2735844515201733,0.8501832316437476,1.0745048271895707,-0.1870984416672599,-0.2259146583652497,0.2008106987934219,0.2049453171631064,2.8151830932659214,3.085955710630503,-0.9351394476572416,-1.376011320200859,0.9569816414254214,1.1890491935759344,-0.4900995878121177,-0.3689690784004851,-0.1585444160620044,-0.1973021849717342,-0.3764212204690874,-0.2260644402973072,-0.7845335190959382,-0.5203445084156523,0.1892560894785021,0.2246687841105056
Wall Street Journal,streams,1,@wsj,10,1.1517334350340047,1.8440370663774488,-1.050211697781957,-1.3154364800242573,1.266391485575459,1.72040268695705,0.4897962216992432,0.4297582773444879,-0.185787188055358,-0.2594532925159979,1.0904121427524462,1.331696765819384,-1.2978582531676124,-0.9681907272880463,-1.178914685470732,-0.6962277759799161,0.3985281891782841,0.2750904294526381,1.8534631654909208,2.17776110321456,-1.6536656208309224,-1.025378333031473,0.6918498696014289,0.9707466582550696
Wall Street Journal,videos,1,@wsj,104,0.1815479106311642,0.3660829350966403,0.0402605891429832,0.0690502041893856,-0.2815322727657227,-0.1630229212141184,-0.020848950528679196,-0.1814433275693711,4.386862770932121,4.450985476326656,-1.0187237085809109,-1.1706788391931728,-0.6606290987196766,-0.062351910004815596,0.6657675969724315,0.9878053334494876,-0.9976053172647223,-1.1964017379058955,-0.4197095124778439,-0.0798270754994259,-0.5592624773989766,-0.1796733086909941,-0.4616978157817071,0.0439426043559455
War Room,videos,1,https://rumble.com/c/BannonsWarRoom,4506,0.797025204362988,0.9630598366726443,1.1560539373123353,1.187000849439295,0.654712806959096,0.811529547764356,0.4093748175816902,0.3362555997612416,-0.0183160629052496,-0.0528352727416858,0.7896979238013452,0.8292907462210749,-1.035071056594118,-0.7559351038264236,0.4166777455131534,0.5273526003150117,-0.2742783086034171,-0.3764180307877968,0.8297453908909715,1.203547334747934,2.7048251500522316,3.1095384463809332,1.1555489527251213,1.5175043032228304
Winston Marshall,videos,1,@winston_marshall,104,0.0188670328599899,0.2567459389851169,-0.5025292733040566,-0.2395805806852992,-0.2894458487250053,-0.28790053518913,0.354784866270817,0.3292036940699636,0.5186319180944658,0.763660700598794,-0.3584878384217665,-0.5743126216082735,-0.8247330415350516,-0.5996079297207133,-0.1636483377218591,-0.2770412240649849,-0.1413652954201404,-0.2766799845393503,0.45837419376510613,0.8204038121242732,0.0445453227494131,0.2054450707803675,-0.6481880921101969,-0.5189268763167898
X22 Report,videos,1,@X22Report-y5y,379,0.4129163302521531,0.5504484829715741,1.262971755423853,1.9387094929469724,-0.3610748073779056,-0.426832247649491,-0.2630492119541193,-0.233791628690118,-0.12042345095581909,-0.2710924302561374,0.2589716832845144,-0.0464137114183533,-1.231355635873835,-1.2623685010471069,-0.0073080447808507,0.1734709953252445,-0.0935500548177163,-0.042933924687963,-0.7560135714489289,-0.8109319729667259,0.868572077749291,1.6028659737403357,0.6532642705240874,1.3697045278196034
Xanderhal,streams,1,@Xanderhal,101,-0.4730114805314011,-0.6224261244824163,0.9658742796445982,0.655157712717545,-0.5828813029826743,-0.6846380668003855,0.1133016292962652,0.04615061588381429,-0.5061188926749478,-0.806959039487474,0.7839591796066488,1.4529363787452825,1.2244087613186871,1.3757949176657975,0.4628522774700741,0.64330126876568,4.284296543771115,4.461148161082355,0.4162646831437412,0.3346729028169646,0.47559132829769535,0.8209603508669939,-0.6359469019510189,-0.6836439375819424
Xanderhal,videos,1,@Xanderhal,289,-0.12030546666718568,-0.056600032831468604,0.6694775529837735,0.9544392830708452,-0.481713139191947,-0.6377598043410454,0.1393206977124505,0.2208777620313967,-0.1060265268129232,-0.0825939806074867,-0.342977313061788,-0.5338895447348766,-0.745004424879799,-0.6302284775740946,-0.3753025166132634,-0.5797874684843709,-0.4520748390978218,-0.3241673415404107,-0.0771555097078513,-0.0132877938575737,-0.9568744776020649,-1.1190250833052349,-0.4775670520696673,-0.8049137387931907
Zeteo,streams,1,@zeteo,24,0.6292865308454259,0.7325198389936861,-0.855975152808974,-0.8317434443690453,0.5315516701868922,0.6864606342881233,0.023786520527342,-0.11087936832508578,0.6012103130666872,0.5441563354875261,-0.0526988849640351,0.04177209938537,-0.7704497876473962,-0.3512484543846572,-0.8144990562182043,-0.7116731988571345,-0.1404488594760793,-0.1499944982192288,0.2061073446742955,0.7190496657069967,-0.4489659453613684,-0.10723625205519531,-1.1752998099318714,-0.5424943444755235
Zeteo,videos,1,@zeteo,198,0.4556194923028122,0.3770790325439044,0.3962792421007408,0.4478756520839496,-0.2221288046625953,-0.2504554715407872,-0.17599734033046296,-0.2569539349584011,1.453953152005211,1.3931422285975563,-0.459918322631137,-0.4013431872755888,-0.7538495617989303,-0.4695968642291907,-0.2973045172719081,-0.39970670821354665,-0.3359999071325295,-0.3672325355197279,1.1931697408352973,1.5024730975784453,-0.2288237882984128,-0.044748377833991104,0.3226570494431365,0.5061808230381802
Zuby,videos,1,@ZubyMusic,130,-0.1514111069659782,0.2973691243582993,0.7126676361987963,0.9662185311963412,-0.3384128181021827,-0.4000512807096848,-0.3101227723980356,-0.3030768529859618,1.1659551933615484,1.5297365000924823,-0.8828856623522847,-1.4053965547825324,-0.9383802471230224,-0.6978263060333589,-0.0171679538238628,-0.0857763637336672,-0.3383506167151158,-0.4823620798533515,-0.5879425667597128,-0.3873138272771975,-0.7457130974725543,-0.5424533535386614,-0.2929355738629215,-0.3744053406726759
notsoErudite,streams,1,@notsoErudite,20,0.957267692347463,1.666129617278904,-1.0743821536750366,-1.820277006636037,-0.449858883223374,-0.1796408815723892,-0.0360576885273134,-0.1471481201189992,-0.4323662544975802,-0.4232768220732438,-1.3635737388437754,-1.2189317727042184,0.6446824058138829,0.324925988888764,-0.6119661917988717,-0.1736924640570855,-0.434267381294987,-0.3851988972071898,-0.7556143134971595,-0.8768631206658501,-1.396042924445872,-1.7758070772859988,-0.903037194077968,-1.0797968646774794
notsoErudite,videos,1,@notsoErudite,42,0.0052577516242501,0.38484310060881777,0.7137037287756619,0.8961280532981039,-0.3671069809913415,-0.4758976068756927,-0.2185307130516822,-0.0838521436150566,0.5242403713581758,0.6797389445897776,-0.622074846371845,-0.8811624563031056,-0.4695480700986817,-0.4805135707883724,-0.4850698191039794,-0.6650903190583742,-0.6456763595798699,-0.5398553113398987,-0.6411797044148503,-0.584511667873028,-0.5674835376862921,-0.6186759526295589,-0.1694337875223494,-0.5273766650341882
nous,videos,1,@nousnetwork,152,0.1190982667293059,0.3270764792449783,-0.6104459287887606,-0.5063966992686086,-0.5446137251508852,0.1855751898836973,-0.3592035883570272,-0.5347214254743026,2.50428362172349,2.2321466219225305,-0.1461921345343334,0.3425176087713668,-0.166228667696586,0.4307930456178266,-0.1371822553610669,0.0681615641176133,-0.3352696336944142,-0.7304990482684565,-0.6739865497194267,-0.1952307351174429,-0.49123891803594577,0.1556381147626718,0.0256800169022847,0.4573734419497757
