model,word,log_odds_right_vs_left,z,count_right,count_left,rtd_contribution,rank_right,rank_left,n_right_titles,n_left_titles,rtd_total
label_claude_code_opus,heard,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,neo-nazi,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,nypd,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,cope,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,tch,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,russell,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,coffee,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,bust,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,ignores,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,sabotages,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,deceitful,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,liberty,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,plus,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,bias,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,o'leary,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,legalizes,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,jeremy,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,launched,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,limit,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,disease,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,showing,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,rudy,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,i'll,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,uncovers,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,topics,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,invade,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,convicted,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,easy,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,cheated,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,egg,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,lawmaker,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,bob,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,patients,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,banning,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,main,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,suffer,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,oath,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,employees,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,enraged,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,bend,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,robby,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,boys,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,optics,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,grok,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,active,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,kanye,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,incredible,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,compatible,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,alien,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,model,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,roll,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,youtube,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,migration,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,kentucky,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,matthew,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,cancer,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,respond,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,recap,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,shocker,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,guess,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,italy,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,lol,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,endorsement,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,wide,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,tip,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,trafficking,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,billie,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,eilish,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,derek,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,deeply,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,undercover,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,athletes,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,drug,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,rebel,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,williams,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,reckoning,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,rhode,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,mp,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,subpoenaed,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,mary,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,test,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,taught,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,trend,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,opponents,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,wanting,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,offers,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,nations,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,cowardly,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,comey,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,native,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,damning,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,impossible,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,erica,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,preparing,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,proved,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,commission,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,continue,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,zi,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,antisemitic,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,twist,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,extremists,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,arrival,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,vaush,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,seat,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,overthrow,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,permanent,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,hole,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,catholic,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,fresh,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,intense,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,groups,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,puts,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,missing,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,blast,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,lgbtq,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,driving,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,demons,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,psyop,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,needed,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,rhetoric,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,uprising,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,bible,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,possible,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,scale,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,kasparian,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,punish,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,grammys,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,celebrates,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,shirt,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,duped,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,pearl,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,teaching,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,tied,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,suspicious,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,lucas,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,lesson,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,wrecks,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,paid,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,spirit,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,pill,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,testimony,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,filed,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,garbage,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,nj,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,books,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,fort,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,signs,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,stole,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,challenges,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,tanker,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,covering,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,irs,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,forget,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,lays,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,dog,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,dear,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,remaining,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,spot,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,supremacy,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,civilians,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,seized,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,leaking,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,courtney,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,dennis,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,darkness,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,changers,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,treasury,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,creating,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,pieces,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,rating,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,jihad,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,web,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,builder,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,tiffany,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,actor,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,fine,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,dragged,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,must-see,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,argentina,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,propping,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,master,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,closing,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,simps,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,traditional,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,maine,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,prager,0.793,0.66,2,1,5e-05,2049.5,4022.5,2556,3033,0.4924
label_claude_code_opus,constitution,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,redistricting,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,homes,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,rioters,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,moving,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,sparks,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,oppose,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,decisions,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,families,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,burning,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,ideas,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,sent,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,finding,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,jews,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,playing,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,los,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,jail,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,leads,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,imminent,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,changes,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,toxic,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,buy,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,trust,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,francisco,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,danger,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,near,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,insurrection,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,lady,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,liz,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,reached,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,deserve,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,confirms,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,cruz,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,ted,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,betrays,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,we've,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,teach,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,us-iran,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,mexico,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,joins,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,mission,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,clean,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,warren,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,stein,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,speaking,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,easter,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,relationship,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,reaction,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,ohio,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,defund,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,stewart,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,kevin,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,discuss,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,blame,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,dana,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,accused,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,ended,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,price,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,sense,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,driver,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,revealing,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,solution,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,abolish,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,critics,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,lunatic,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,clips,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,birth,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,tactics,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,feds,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,mtg,0.514,0.57,3,2,4e-05,1377.5,2064.5,2556,3033,0.4924
label_claude_code_opus,flee,0.399,0.53,4,3,4e-05,1024.0,1411.0,2556,3033,0.4924
label_claude_code_opus,talking,0.399,0.53,4,3,4e-05,1024.0,1411.0,2556,3033,0.4924
label_claude_code_opus,journalists,0.399,0.53,4,3,4e-05,1024.0,1411.0,2556,3033,0.4924
label_claude_code_opus,cuts,0.399,0.53,4,3,4e-05,1024.0,1411.0,2556,3033,0.4924
label_claude_code_opus,mad,0.399,0.53,4,3,4e-05,1024.0,1411.0,2556,3033,0.4924
label_claude_code_opus,fast,0.399,0.53,4,3,4e-05,1024.0,1411.0,2556,3033,0.4924
label_claude_code_opus,male,0.399,0.53,4,3,4e-05,1024.0,1411.0,2556,3033,0.4924
label_claude_code_opus,alert,0.399,0.53,4,3,4e-05,1024.0,1411.0,2556,3033,0.4924
label_claude_code_opus,breakdown,0.399,0.53,4,3,4e-05,1024.0,1411.0,2556,3033,0.4924
label_claude_code_opus,jimmy,0.399,0.53,4,3,4e-05,1024.0,1411.0,2556,3033,0.4924
label_claude_code_opus,silent,0.399,0.53,4,3,4e-05,1024.0,1411.0,2556,3033,0.4924
label_claude_code_opus,alliance,0.399,0.53,4,3,4e-05,1024.0,1411.0,2556,3033,0.4924
label_claude_code_opus,clear,0.399,0.53,4,3,4e-05,1024.0,1411.0,2556,3033,0.4924
label_claude_code_opus,liar,0.399,0.53,4,3,4e-05,1024.0,1411.0,2556,3033,0.4924
