day,titles,active_channels,epstein_titles,epstein_channels,epstein_share,epstein_residual_pooled,epstein_residual_channels,iran_titles,iran_channels,iran_share,iran_residual_pooled,iran_residual_channels,war_titles,war_channels,war_share,war_residual_pooled,war_residual_channels,trump_titles,trump_channels,trump_share,trump_residual_pooled,trump_residual_channels,israel_titles,israel_channels,israel_share,israel_residual_pooled,israel_residual_channels,files_titles,files_channels,files_share,files_residual_pooled,files_residual_channels,epstein_broad_titles,epstein_broad_channels,epstein_broad_share,epstein_broad_residual_pooled,epstein_broad_residual_channels,iran_broad_titles,iran_broad_channels,iran_broad_share,iran_broad_residual_pooled,iran_broad_residual_channels,war_broad_titles,war_broad_channels,war_broad_share,war_broad_residual_pooled,war_broad_residual_channels,israel_broad_titles,israel_broad_channels,israel_broad_share,israel_broad_residual_pooled,israel_broad_residual_channels,political_titles,political_channels,political_share,political_residual_pooled,political_residual_channels
2026-08-05,1292.000000,186.000000,9.000000,9.000000,0.006966,0.427469,0.576088,66.000000,28.000000,0.051084,-0.596929,-0.310638,44.000000,24.000000,0.034056,-0.415305,-0.230256,256.000000,77.000000,0.198142,-0.123053,-0.011488,27.000000,16.000000,0.020898,0.514485,0.349362,2.000000,2.000000,0.001548,-0.221950,-0.136924,9.000000,9.000000,0.006966,0.419769,0.582127,86.000000,31.000000,0.066563,-0.454333,-0.277260,80.000000,35.000000,0.061920,-0.380616,-0.156448,42.000000,21.000000,0.032508,0.202886,0.038909,1197.000000,183.000000,0.926471,0.027382,0.016953
2026-08-06,1226.000000,186.000000,10.000000,9.000000,0.008157,0.403905,0.431687,91.000000,29.000000,0.074225,-0.126191,-0.219133,46.000000,21.000000,0.037520,-0.349122,-0.322935,265.000000,81.000000,0.216150,0.020368,0.051291,25.000000,13.000000,0.020392,0.450369,0.088827,7.000000,5.000000,0.005710,0.839476,0.523740,10.000000,9.000000,0.008157,0.379523,0.416813,98.000000,33.000000,0.079935,-0.156397,-0.160743,101.000000,36.000000,0.082382,-0.107110,-0.097007,37.000000,20.000000,0.030179,0.118759,-0.010399,1118.000000,180.000000,0.911909,0.015809,-0.001652
2026-08-07,1115.000000,187.000000,4.000000,4.000000,0.003587,-0.306131,-0.252496,70.000000,19.000000,0.062780,-0.285119,-0.565434,54.000000,26.000000,0.048430,-0.012525,-0.023226,242.000000,73.000000,0.217040,0.035458,-0.007712,9.000000,7.000000,0.008072,-0.256390,-0.318409,4.000000,4.000000,0.003587,0.235945,0.241696,4.000000,4.000000,0.003587,-0.334721,-0.274274,82.000000,24.000000,0.073543,-0.250949,-0.422767,79.000000,32.000000,0.070852,-0.187081,-0.126886,23.000000,16.000000,0.020628,-0.108878,-0.128885,1038.000000,182.000000,0.930942,0.041093,0.006732
2026-08-08,674.000000,143.000000,6.000000,5.000000,0.008902,0.617501,0.431307,55.000000,22.000000,0.081602,-0.007594,-0.102510,40.000000,19.000000,0.059347,0.182218,0.059268,142.000000,54.000000,0.210682,0.007359,-0.016462,4.000000,2.000000,0.005935,-0.680860,-1.075384,5.000000,4.000000,0.007418,1.190339,0.925512,6.000000,5.000000,0.008902,0.595101,0.423561,59.000000,22.000000,0.087537,-0.055241,-0.172935,62.000000,25.000000,0.091988,-0.013987,-0.065019,14.000000,8.000000,0.020772,-0.213085,-0.401235,627.000000,137.000000,0.930267,0.041739,-0.011798
2026-08-09,569.000000,124.000000,8.000000,8.000000,0.014060,1.177739,1.070391,54.000000,22.000000,0.094903,0.079450,-0.019095,31.000000,12.000000,0.054482,-0.013536,-0.378950,137.000000,50.000000,0.240773,0.122492,-0.000202,20.000000,13.000000,0.035149,0.691892,0.512272,5.000000,5.000000,0.008787,1.498658,1.418952,8.000000,8.000000,0.014060,1.154680,1.069210,59.000000,23.000000,0.103691,0.016129,-0.056035,53.000000,19.000000,0.093146,-0.083085,-0.270637,33.000000,20.000000,0.057996,0.449291,0.409144,521.000000,120.000000,0.915641,0.025511,-0.000711
2026-08-10,1032.000000,174.000000,3.000000,2.000000,0.002907,0.091372,-0.261317,117.000000,42.000000,0.113372,0.166281,0.177229,50.000000,26.000000,0.048450,-0.133494,-0.018061,237.000000,67.000000,0.229651,0.047118,-0.080765,12.000000,8.000000,0.011628,-0.126515,-0.227486,2.000000,2.000000,0.001938,0.100608,0.090222,3.000000,2.000000,0.002907,0.050298,-0.293655,127.000000,43.000000,0.123062,0.117071,0.118607,86.000000,33.000000,0.083333,-0.164987,-0.112742,32.000000,19.000000,0.031008,0.099221,0.093885,916.000000,171.000000,0.887597,-0.004819,0.008721
2026-08-11,1200.000000,190.000000,2.000000,2.000000,0.001667,-0.778442,-0.709870,96.000000,36.000000,0.080000,-0.035865,0.008777,55.000000,30.000000,0.045833,-0.150355,0.048353,262.000000,75.000000,0.218333,0.006654,-0.048303,6.000000,6.000000,0.005000,-0.904815,-0.662403,1.000000,1.000000,0.000833,-0.572312,-0.584668,2.000000,2.000000,0.001667,-0.816751,-0.737165,122.000000,44.000000,0.101667,0.073755,0.110637,89.000000,36.000000,0.074167,-0.187357,-0.082767,24.000000,15.000000,0.020000,-0.289126,-0.291093,1048.000000,180.000000,0.873333,-0.024698,-0.023348
2026-08-12,1271.000000,188.000000,0.000000,0.000000,0.000000,-2.507340,-2.387139,78.000000,27.000000,0.061369,-0.323507,-0.285272,44.000000,18.000000,0.034618,-0.428872,-0.508555,247.000000,77.000000,0.194335,-0.123546,-0.015822,14.000000,11.000000,0.011015,-0.057621,0.030254,1.000000,1.000000,0.000787,-0.779974,-0.707870,0.000000,0.000000,0.000000,-2.534973,-2.394565,94.000000,30.000000,0.073958,-0.237917,-0.249346,84.000000,28.000000,0.066090,-0.295168,-0.349920,22.000000,16.000000,0.017309,-0.357499,-0.171648,1098.000000,180.000000,0.863887,-0.038412,-0.011611
2026-08-13,1203.000000,187.000000,6.000000,5.000000,0.004988,-0.064896,-0.129098,76.000000,30.000000,0.063175,-0.194361,-0.119140,57.000000,27.000000,0.047382,-0.145406,-0.068330,203.000000,69.000000,0.168745,-0.207451,-0.106856,11.000000,10.000000,0.009144,-0.275483,-0.115573,3.000000,3.000000,0.002494,0.031395,0.015959,6.000000,5.000000,0.004988,-0.109299,-0.157576,89.000000,33.000000,0.073982,-0.121255,-0.094764,77.000000,33.000000,0.064007,-0.336367,-0.151050,32.000000,18.000000,0.026600,0.055417,-0.053047,1062.000000,184.000000,0.882793,-0.012873,0.013516
2026-08-14,1168.000000,188.000000,4.000000,4.000000,0.003425,-0.361723,-0.267144,78.000000,23.000000,0.066781,-0.131584,-0.312145,50.000000,17.000000,0.042808,-0.160206,-0.429235,219.000000,66.000000,0.187500,-0.091082,-0.106500,19.000000,16.000000,0.016267,0.467955,0.516675,2.000000,2.000000,0.001712,-0.463636,-0.402204,4.000000,4.000000,0.003425,-0.410349,-0.302614,89.000000,28.000000,0.076199,-0.103850,-0.205281,77.000000,21.000000,0.065925,-0.236487,-0.508268,32.000000,23.000000,0.027397,0.231451,0.285227,1063.000000,184.000000,0.910103,0.021850,0.010942
2026-08-15,739.000000,150.000000,4.000000,4.000000,0.005413,0.147963,0.173716,46.000000,23.000000,0.062246,-0.183838,-0.034712,28.000000,14.000000,0.037889,-0.283609,-0.269922,146.000000,53.000000,0.197564,-0.037141,-0.075729,10.000000,7.000000,0.013532,0.126248,0.027356,0.000000,0.000000,0.000000,-1.364667,-1.369699,4.000000,4.000000,0.005413,0.105585,0.152241,54.000000,27.000000,0.073072,-0.123312,0.051828,64.000000,23.000000,0.086604,-0.051237,-0.157207,21.000000,13.000000,0.028417,0.153064,0.080010,648.000000,147.000000,0.876861,-0.014336,0.009595
2026-08-16,616.000000,121.000000,4.000000,4.000000,0.006494,0.452322,0.449456,40.000000,17.000000,0.064935,-0.204193,-0.174815,30.000000,19.000000,0.048701,-0.144877,0.104745,135.000000,50.000000,0.219156,0.048551,0.030906,6.000000,5.000000,0.009740,-0.484023,-0.310139,0.000000,0.000000,0.000000,-1.042664,-1.004247,4.000000,4.000000,0.006494,0.409416,0.434557,47.000000,21.000000,0.076299,-0.177554,-0.049382,51.000000,24.000000,0.082792,-0.176662,0.018509,12.000000,6.000000,0.019481,-0.549839,-0.648916,543.000000,118.000000,0.881494,-0.009909,0.005550
2026-08-17,1053.000000,179.000000,6.000000,6.000000,0.005698,0.680134,0.657323,90.000000,32.000000,0.085470,-0.022893,-0.048632,61.000000,27.000000,0.057930,0.026322,0.005568,266.000000,66.000000,0.252612,0.162279,-0.116971,17.000000,13.000000,0.016144,0.242028,0.257827,5.000000,5.000000,0.004748,0.806481,0.802470,6.000000,6.000000,0.005698,0.619415,0.611329,109.000000,36.000000,0.103514,0.054273,-0.014207,109.000000,41.000000,0.103514,0.074838,0.109259,27.000000,19.000000,0.025641,-0.020256,0.132040,942.000000,177.000000,0.894587,0.005040,0.013701
2026-08-18,1173.000000,192.000000,8.000000,8.000000,0.006820,0.458324,0.495652,88.000000,35.000000,0.075021,-0.008392,0.040179,56.000000,25.000000,0.047741,-0.124077,-0.126440,252.000000,79.000000,0.214834,0.010710,-0.000150,16.000000,15.000000,0.013640,0.101998,0.246680,8.000000,7.000000,0.006820,1.125060,0.968507,8.000000,8.000000,0.006820,0.400647,0.454813,107.000000,40.000000,0.091219,0.073680,0.076087,91.000000,34.000000,0.077579,-0.118087,-0.114291,32.000000,23.000000,0.027280,0.085707,0.180904,1076.000000,187.000000,0.917306,0.025892,0.003113
2026-08-19,1267.000000,187.000000,4.000000,4.000000,0.003157,-0.315946,-0.191258,105.000000,25.000000,0.082873,0.065455,-0.287101,69.000000,25.000000,0.054459,0.008684,-0.167888,315.000000,76.000000,0.248619,0.142535,-0.016525,35.000000,21.000000,0.027624,0.893815,0.711308,1.000000,1.000000,0.000789,-0.833544,-0.745583,4.000000,4.000000,0.003157,-0.362598,-0.212067,116.000000,26.000000,0.091555,0.080190,-0.315570,107.000000,34.000000,0.084451,-0.026736,-0.119299,58.000000,29.000000,0.045777,0.672559,0.480740,1196.000000,184.000000,0.943962,0.051149,0.014518
2026-08-20,1245.000000,187.000000,4.000000,4.000000,0.003213,-0.474761,-0.334906,101.000000,32.000000,0.081124,0.142928,0.011274,70.000000,24.000000,0.056225,0.015668,-0.169737,254.000000,84.000000,0.204016,0.002046,0.095562,25.000000,13.000000,0.020080,0.539910,0.185345,3.000000,3.000000,0.002410,-0.055609,-0.023598,4.000000,4.000000,0.003213,-0.537761,-0.376554,106.000000,34.000000,0.085141,0.121453,0.002451,126.000000,35.000000,0.101205,0.143810,-0.059997,38.000000,20.000000,0.030522,0.263857,0.115333,1180.000000,183.000000,0.947791,0.058536,0.007070
2026-08-21,1132.000000,186.000000,3.000000,3.000000,0.002650,-0.588117,-0.511120,60.000000,24.000000,0.053004,-0.273652,-0.194655,46.000000,24.000000,0.040636,-0.216865,-0.068497,235.000000,74.000000,0.207597,0.030622,0.024721,13.000000,12.000000,0.011484,0.185374,0.298826,2.000000,2.000000,0.001767,-0.480311,-0.427026,3.000000,3.000000,0.002650,-0.654846,-0.559498,68.000000,30.000000,0.060071,-0.239891,-0.060520,90.000000,35.000000,0.079505,-0.025827,0.035515,27.000000,17.000000,0.023852,0.170945,0.066338,1063.000000,185.000000,0.939046,0.052913,0.026067
2026-08-22,753.000000,152.000000,3.000000,3.000000,0.003984,-0.126599,-0.091895,42.000000,21.000000,0.055777,-0.207438,-0.073610,40.000000,22.000000,0.053121,0.046757,0.169305,182.000000,65.000000,0.241700,0.183764,0.120438,8.000000,7.000000,0.010624,-0.049362,0.062862,2.000000,2.000000,0.002656,0.183590,0.195852,3.000000,3.000000,0.003984,-0.186513,-0.125967,44.000000,21.000000,0.058433,-0.248120,-0.142915,63.000000,33.000000,0.083665,-0.061640,0.214235,17.000000,13.000000,0.022576,0.005738,0.131540,696.000000,151.000000,0.924303,0.037479,0.022377
2026-08-23,624.000000,124.000000,2.000000,2.000000,0.003205,-0.150637,-0.161276,56.000000,19.000000,0.089744,0.198624,-0.029906,41.000000,20.000000,0.065705,0.151126,0.142742,157.000000,54.000000,0.251603,0.205848,0.089748,15.000000,10.000000,0.024038,0.427216,0.360359,2.000000,2.000000,0.003205,0.517726,0.555536,2.000000,2.000000,0.003205,-0.210439,-0.188410,59.000000,19.000000,0.094551,0.127584,-0.108767,66.000000,24.000000,0.105769,0.089544,0.022453,24.000000,13.000000,0.038462,0.189537,0.121658,577.000000,121.000000,0.924679,0.036376,0.005550
2026-08-24,1103.000000,181.000000,2.000000,2.000000,0.001813,-0.321436,-0.305080,144.000000,45.000000,0.130553,0.478806,0.335311,93.000000,40.000000,0.084316,0.403107,0.393044,250.000000,73.000000,0.226655,0.073489,-0.021100,8.000000,7.000000,0.007253,-0.470665,-0.293367,1.000000,1.000000,0.000907,-0.568286,-0.527224,2.000000,2.000000,0.001813,-0.398338,-0.362898,152.000000,45.000000,0.137806,0.427636,0.255438,130.000000,44.000000,0.117860,0.226758,0.194217,16.000000,12.000000,0.014506,-0.496027,-0.260554,1034.000000,176.000000,0.937443,0.049627,-0.003589
2026-08-25,1253.000000,191.000000,4.000000,4.000000,0.003192,-0.240357,-0.127850,107.000000,41.000000,0.085395,0.197335,0.257338,77.000000,41.000000,0.061453,0.133616,0.376179,270.000000,84.000000,0.215483,0.032814,0.072785,20.000000,15.000000,0.015962,0.309701,0.298976,2.000000,2.000000,0.001596,-0.185988,-0.137636,7.000000,6.000000,0.005587,0.197394,0.187674,114.000000,42.000000,0.090982,0.154577,0.187277,120.000000,50.000000,0.095770,0.113322,0.295896,27.000000,16.000000,0.021548,-0.063735,-0.105364,1098.000000,186.000000,0.876297,-0.022724,0.002497
2026-08-26,1249.000000,197.000000,8.000000,7.000000,0.006405,0.340872,0.278494,70.000000,32.000000,0.056045,-0.249456,-0.043526,66.000000,34.000000,0.052842,-0.010116,0.091847,242.000000,78.000000,0.193755,-0.087525,-0.035909,12.000000,10.000000,0.009608,-0.078298,-0.010655,3.000000,3.000000,0.002402,0.015242,0.044434,9.000000,7.000000,0.007206,0.390906,0.246835,76.000000,34.000000,0.060849,-0.247546,-0.048540,89.000000,37.000000,0.071257,-0.174624,-0.066205,19.000000,14.000000,0.015212,-0.326046,-0.220242,1024.000000,188.000000,0.819856,-0.093426,-0.016187
2026-08-27,1232.000000,181.000000,6.000000,6.000000,0.004870,-0.086351,0.079790,62.000000,29.000000,0.050325,-0.261170,-0.003517,83.000000,35.000000,0.067370,0.209949,0.241576,263.000000,81.000000,0.213474,0.065668,0.098349,8.000000,7.000000,0.006494,-0.489921,-0.324049,3.000000,3.000000,0.002435,-0.048632,0.011287,6.000000,6.000000,0.004870,-0.162959,0.027853,69.000000,29.000000,0.056006,-0.221910,-0.069644,107.000000,38.000000,0.086851,0.011511,0.072452,20.000000,14.000000,0.016234,-0.267959,-0.138643,1023.000000,173.000000,0.830357,-0.078144,-0.016717
2026-08-28,1217.000000,197.000000,5.000000,4.000000,0.004108,-0.194250,-0.298320,71.000000,24.000000,0.058340,-0.112531,-0.205653,98.000000,29.000000,0.080526,0.479568,0.066689,267.000000,84.000000,0.219392,0.103596,0.099862,10.000000,7.000000,0.008217,-0.079026,-0.223804,1.000000,1.000000,0.000822,-1.056935,-0.984021,5.000000,4.000000,0.004108,-0.273582,-0.356375,78.000000,26.000000,0.064092,-0.109033,-0.209474,123.000000,33.000000,0.101068,0.231432,-0.063599,22.000000,13.000000,0.018077,-0.011874,-0.191815,1015.000000,187.000000,0.834018,-0.070882,-0.020401
2026-08-29,725.000000,143.000000,2.000000,1.000000,0.002759,-0.406616,-0.855492,41.000000,24.000000,0.056552,-0.131209,0.160084,49.000000,25.000000,0.067586,0.307132,0.360199,148.000000,56.000000,0.204138,0.032818,0.039426,7.000000,6.000000,0.009655,-0.076399,0.025117,2.000000,2.000000,0.002759,0.238787,0.276640,2.000000,1.000000,0.002759,-0.478057,-0.898579,44.000000,25.000000,0.060690,-0.149808,0.133620,68.000000,30.000000,0.093793,0.069297,0.194007,11.000000,9.000000,0.015172,-0.283774,-0.102190,612.000000,137.000000,0.844138,-0.059309,-0.013833
2026-08-30,690.000000,121.000000,2.000000,2.000000,0.002899,-0.227661,-0.109149,37.000000,16.000000,0.053623,-0.253991,-0.134179,33.000000,17.000000,0.047826,-0.137775,0.012265,144.000000,60.000000,0.208696,0.036105,0.224460,6.000000,4.000000,0.008696,-0.480835,-0.418559,1.000000,1.000000,0.001449,-0.064567,0.098975,4.000000,3.000000,0.005797,0.289947,0.191885,45.000000,18.000000,0.065217,-0.187495,-0.095585,58.000000,25.000000,0.084058,-0.123278,0.096445,15.000000,10.000000,0.021739,-0.273834,-0.049924,560.000000,114.000000,0.811594,-0.100874,-0.029201
2026-08-31,1062.000000,165.000000,1.000000,1.000000,0.000942,-0.765939,-0.690971,136.000000,49.000000,0.128060,0.512531,0.545869,61.000000,35.000000,0.057439,0.051515,0.354966,242.000000,75.000000,0.227872,0.095027,0.103527,10.000000,7.000000,0.009416,-0.158980,-0.157925,1.000000,1.000000,0.000942,-0.489197,-0.394790,1.000000,1.000000,0.000942,-0.851995,-0.756331,150.000000,50.000000,0.141243,0.498524,0.489249,120.000000,52.000000,0.112994,0.198910,0.457773,18.000000,10.000000,0.016949,-0.246527,-0.289178,931.000000,163.000000,0.876648,-0.025289,0.012396
2026-09-01,1282.000000,193.000000,6.000000,5.000000,0.004680,0.138458,0.100780,124.000000,35.000000,0.096724,0.368971,0.120636,62.000000,30.000000,0.048362,-0.070936,0.057610,231.000000,76.000000,0.180187,-0.130287,-0.031515,14.000000,10.000000,0.010920,0.004313,-0.058112,1.000000,1.000000,0.000780,-0.665354,-0.607331,6.000000,5.000000,0.004680,0.057525,0.041848,137.000000,36.000000,0.106864,0.353248,0.058001,127.000000,42.000000,0.099064,0.159093,0.115588,26.000000,17.000000,0.020281,-0.023955,-0.005034,1167.000000,186.000000,0.910296,0.006518,-0.007206
2026-09-02,1342.000000,193.000000,8.000000,8.000000,0.005961,0.308901,0.468119,156.000000,52.000000,0.116244,0.518443,0.481569,66.000000,38.000000,0.049180,-0.044442,0.219672,240.000000,70.000000,0.178838,-0.152866,-0.117720,9.000000,6.000000,0.006706,-0.359462,-0.427785,2.000000,2.000000,0.001490,-0.324834,-0.208423,9.000000,8.000000,0.006706,0.352445,0.430590,175.000000,53.000000,0.130402,0.541331,0.439369,147.000000,53.000000,0.109538,0.263356,0.308172,22.000000,15.000000,0.016393,-0.152542,-0.083274,1247.000000,187.000000,0.929210,0.021972,-0.000243
2026-09-03,1267.000000,188.000000,12.000000,10.000000,0.009471,0.585576,0.571731,103.000000,38.000000,0.081294,0.251684,0.245169,76.000000,30.000000,0.059984,0.135934,0.047574,219.000000,74.000000,0.172849,-0.131128,-0.024208,5.000000,5.000000,0.003946,-0.886846,-0.630636,2.000000,2.000000,0.001579,-0.330345,-0.287372,12.000000,10.000000,0.009471,0.503918,0.514835,120.000000,43.000000,0.094712,0.322088,0.305012,135.000000,37.000000,0.106551,0.222987,0.002918,12.000000,9.000000,0.009471,-0.685955,-0.551485,1164.000000,182.000000,0.918706,0.012161,-0.002827
2026-09-04,1227.000000,186.000000,5.000000,5.000000,0.004075,-0.149872,0.015997,88.000000,39.000000,0.071720,0.122946,0.344087,75.000000,31.000000,0.061125,0.251174,0.182686,207.000000,70.000000,0.168704,-0.145536,-0.019432,15.000000,13.000000,0.012225,0.370059,0.461704,11.000000,9.000000,0.008965,1.069868,1.007501,7.000000,7.000000,0.005705,0.077414,0.264099,96.000000,41.000000,0.078240,0.101843,0.315257,106.000000,39.000000,0.086390,0.080827,0.148525,18.000000,15.000000,0.014670,-0.108535,0.049009,1135.000000,181.000000,0.925020,0.020844,0.005504
2026-09-05,691.000000,135.000000,5.000000,5.000000,0.007236,0.489284,0.564142,50.000000,22.000000,0.072359,0.136978,0.141585,27.000000,15.000000,0.039074,-0.182728,-0.089674,121.000000,46.000000,0.175109,-0.107774,-0.093838,5.000000,4.000000,0.007236,-0.269316,-0.245653,0.000000,0.000000,0.000000,-1.208485,-1.173486,5.000000,5.000000,0.007236,0.415893,0.518068,64.000000,28.000000,0.092619,0.272451,0.315775,70.000000,28.000000,0.101302,0.149238,0.169033,11.000000,8.000000,0.015919,-0.125935,-0.113110,640.000000,129.000000,0.926194,0.020515,-0.015128
2026-09-06,630.000000,118.000000,5.000000,3.000000,0.007937,0.718396,0.322442,43.000000,19.000000,0.068254,0.002487,0.061572,31.000000,10.000000,0.049206,-0.054201,-0.485420,133.000000,48.000000,0.211111,0.058902,0.032303,9.000000,6.000000,0.014286,0.060303,0.013073,3.000000,1.000000,0.004762,1.004627,0.240278,6.000000,3.000000,0.009524,0.814981,0.285078,52.000000,21.000000,0.082540,0.039637,0.087863,65.000000,16.000000,0.103175,0.081155,-0.333014,18.000000,11.000000,0.028571,0.106462,0.106598,557.000000,117.000000,0.884127,-0.029328,0.023279
2026-09-07,863.000000,151.000000,4.000000,4.000000,0.004635,0.614365,0.573323,75.000000,25.000000,0.086906,0.137808,-0.031469,44.000000,20.000000,0.050985,-0.006039,-0.120486,144.000000,52.000000,0.166860,-0.205305,-0.168023,8.000000,7.000000,0.009270,-0.090591,-0.031616,4.000000,4.000000,0.004635,0.965372,0.923221,5.000000,5.000000,0.005794,0.730421,0.707819,83.000000,27.000000,0.096176,0.099528,-0.027914,88.000000,30.000000,0.101970,0.095343,-0.021181,18.000000,11.000000,0.020857,0.075982,-0.072069,764.000000,144.000000,0.885284,-0.030619,-0.021074
2026-09-08,1180.000000,174.000000,4.000000,4.000000,0.003390,-0.064001,0.088434,76.000000,25.000000,0.064407,-0.032358,-0.115497,59.000000,22.000000,0.050000,0.025927,-0.160806,236.000000,68.000000,0.200000,-0.017051,-0.035620,39.000000,20.000000,0.033051,1.163395,0.751383,3.000000,3.000000,0.002542,0.431836,0.489852,5.000000,5.000000,0.004237,0.058982,0.230519,86.000000,27.000000,0.072881,-0.055336,-0.125538,110.000000,31.000000,0.093220,0.093708,-0.109974,78.000000,31.000000,0.066102,1.262815,0.721106,1099.000000,169.000000,0.931356,0.013174,0.002490
2026-09-09,1271.000000,187.000000,2.000000,2.000000,0.001574,-0.769760,-0.630986,105.000000,36.000000,0.082612,0.173601,0.134686,83.000000,36.000000,0.065303,0.305310,0.177511,256.000000,77.000000,0.201416,-0.026254,0.011237,20.000000,13.000000,0.015736,0.539811,0.371044,3.000000,3.000000,0.002360,0.252135,0.322434,2.000000,2.000000,0.001574,-0.832319,-0.666957,125.000000,38.000000,0.098348,0.221150,0.132024,146.000000,45.000000,0.114870,0.302668,0.143148,45.000000,25.000000,0.035405,0.726735,0.478384,1162.000000,178.000000,0.914241,-0.011626,-0.015560
2026-09-10,1322.000000,191.000000,4.000000,3.000000,0.003026,-0.379002,-0.441048,72.000000,25.000000,0.054463,-0.159547,-0.204054,51.000000,26.000000,0.038578,-0.229785,-0.132073,353.000000,87.000000,0.267020,0.309636,0.123335,16.000000,14.000000,0.012103,0.246928,0.358673,2.000000,2.000000,0.001513,-0.166739,-0.123361,4.000000,3.000000,0.003026,-0.453586,-0.495126,80.000000,27.000000,0.060514,-0.174578,-0.185552,89.000000,38.000000,0.067322,-0.245637,-0.026544,27.000000,20.000000,0.020424,0.183639,0.231298,1249.000000,186.000000,0.944781,0.021606,0.005826
2026-09-11,1371.000000,200.000000,5.000000,5.000000,0.003647,-0.152123,0.054033,73.000000,26.000000,0.053246,-0.194726,-0.155705,55.000000,31.000000,0.040117,-0.090268,0.083957,271.000000,76.000000,0.197666,0.017855,-0.007944,12.000000,11.000000,0.008753,0.123550,0.263932,3.000000,3.000000,0.002188,-0.003890,0.133960,5.000000,5.000000,0.003647,-0.225894,-0.003890,79.000000,26.000000,0.057622,-0.265722,-0.228481,88.000000,41.000000,0.064187,-0.230010,0.079923,20.000000,19.000000,0.014588,0.009709,0.232653,1322.000000,193.000000,0.964260,0.042635,0.000321
2026-09-12,836.000000,140.000000,3.000000,3.000000,0.003589,-0.034847,0.195261,51.000000,21.000000,0.061005,-0.063323,0.024383,43.000000,22.000000,0.051435,0.167619,0.217018,163.000000,53.000000,0.194976,0.003024,0.011826,7.000000,4.000000,0.008373,-0.067988,-0.247900,1.000000,1.000000,0.001196,-0.052005,0.104265,3.000000,3.000000,0.003589,-0.097045,0.154677,57.000000,23.000000,0.068182,-0.108079,0.056772,58.000000,27.000000,0.069378,-0.245930,0.045436,14.000000,11.000000,0.016746,0.045020,0.176071,803.000000,137.000000,0.960526,0.035967,0.011982
2026-09-13,674.000000,126.000000,1.000000,1.000000,0.001484,-0.520380,-0.461411,30.000000,15.000000,0.044510,-0.458538,-0.276144,27.000000,14.000000,0.040059,-0.170497,-0.261066,136.000000,52.000000,0.201780,0.016495,0.047541,7.000000,6.000000,0.010386,-0.160090,-0.019063,0.000000,0.000000,0.000000,-0.738429,-0.689460,1.000000,1.000000,0.001484,-0.577487,-0.491874,37.000000,15.000000,0.054896,-0.452601,-0.341660,45.000000,18.000000,0.066766,-0.372619,-0.341624,13.000000,8.000000,0.019288,-0.143671,-0.241128,623.000000,123.000000,0.924332,-0.007177,0.011579
2026-09-14,596.000000,118.000000,3.000000,2.000000,0.005034,0.870805,0.368427,46.000000,16.000000,0.077181,-0.025027,-0.272799,21.000000,15.000000,0.035235,-0.271927,-0.192276,119.000000,43.000000,0.199664,-0.024253,-0.110775,3.000000,3.000000,0.005034,-0.522781,-0.517022,1.000000,1.000000,0.001678,0.529586,0.322634,3.000000,2.000000,0.005034,0.801794,0.310614,54.000000,18.000000,0.090604,-0.059201,-0.224322,60.000000,20.000000,0.100671,0.058774,-0.238075,5.000000,5.000000,0.008389,-0.632022,-0.548809,561.000000,115.000000,0.941275,0.006777,0.003532
